,date,actions,transactions
72,2019-04-23,"[-0.05181072 -0.9981107  -1.          1.          1.          0.7631637
 -0.3175748  -0.87167424 -0.9884349   0.14471053 -1.         -0.8108689
 -0.6153304  -0.14713787 -0.08485769  0.6819227   0.34347457 -0.6727328
 -1.         -0.91138214  1.         -1.         -1.         -1.
 -0.3751338   0.918924   -0.37895638 -1.          0.25023246  1.
  0.5975203   0.8681945   0.36869037 -1.          0.5450135  -0.781634
  0.78956276  0.74540514  0.35893974  1.         -0.8506806  -0.11788626
 -0.03684238  0.7169005   1.         -1.          0.58258015  0.5324707
 -0.8262199   0.25547925]","[-2.40530338e+01  0.00000000e+00 -8.63051086e+02  9.64245789e+02
  2.16830368e+02  3.25182220e+02  0.00000000e+00 -3.57536591e+02
 -6.97603821e+02  2.81588383e+01 -1.74885101e+02 -7.84820709e+01
 -7.12743988e+01 -7.95696437e-01 -2.74288387e+01  6.69829559e+01
  4.56440964e+01 -1.78770905e+02 -1.36921524e+02 -3.53550354e+02
  1.39406631e+02 -3.71261383e+02 -1.45504856e+02  0.00000000e+00
 -7.81743774e+01  1.85594711e+02 -1.07258278e+02 -3.00058807e+02
  7.01733170e+01  4.44416779e+02  1.57286057e+02  0.00000000e+00
  5.36948608e+02 -6.19302406e+01  2.95502777e+02 -6.56066742e+01
  7.44028198e+02  1.05320396e+02  6.15702438e+01  8.34278870e+02
 -2.05547913e+02  0.00000000e+00 -4.81410980e+01  4.94223297e+02
  6.47566910e+01 -3.77119980e+01  6.27638283e+01  3.81156235e+01
 -7.46644058e+01  1.79518757e+01]"
73,2019-04-24,"[-0.89627504 -0.6376892   1.         -1.          0.7531169  -0.4029477
  0.10859407 -1.         -0.38293323  0.25666273  1.          0.5164433
  0.78532195  0.6847145   1.          0.3542354  -1.          0.16521113
  0.7466315  -0.58610743 -0.1020956  -0.85912323 -1.         -1.
 -0.05486079  1.          0.6536011  -0.66237605 -1.          0.3157182
  0.22003703  0.4680036  -0.2296662  -0.1905338  -0.19996455 -1.
 -1.         -0.2558446   0.13656355 -1.         -1.         -0.20597392
  0.8546598  -1.          0.28164473  1.          0.26530638 -0.7836933
 -0.27170795  1.        ]","[-416.4498291     0.          867.04699707 -972.44104004  162.20759583
 -170.29748535   16.31497002 -410.17227173 -277.95111084   49.96081924
  176.21517944   49.42854691   88.96634674    3.60502148  331.28598022
   34.93225098 -133.18380737   43.94380188  220.20500183 -221.97843933
  -14.09537315 -315.55480957    0.            0.          -11.78625774
  187.03405762  186.10827637 -197.59442139 -110.18950272  144.23469543
   57.7158432     0.         -335.36727905  -11.6489687  -107.28748322
  -85.26922607 -945.57281494  -36.56458664   23.23086166 -836.89013672
 -240.16177368    0.         1111.50671387 -692.07983398   18.37975311
   39.54870224   29.39923859  -55.13787079  -24.80395317   70.1342926 ]"
74,2019-04-25,"[-0.5269001  -0.16183317  1.          1.          0.63014287 -0.91757137
 -0.33862388  0.02974629  1.         -0.2937113  -0.4991308   1.
  0.8854084   0.30559754  1.          0.9587279  -1.          1.
 -0.95080984 -0.31626248  1.          0.31817982  0.5046351   0.47366065
  0.06380123  0.8710049  -0.74245954 -0.5476123  -0.24952796  1.
 -0.24475203  0.7062227  -0.02210497 -0.6455312  -0.44230634 -0.6892684
  1.          0.06968797  1.          0.4452615   1.         -1.
 -0.83951163  0.4915684  -0.8424212  -1.         -1.         -0.03683828
 -0.19431378 -1.        ]","[ -246.50758362     0.           871.09533691   982.47271729
   134.43048096  -154.88473511   -16.31497002    12.23754597
   718.69024658   -57.15250778   -87.32046509    95.69432831
   102.40434265     1.61718166   333.64251709    90.39111328
  -132.85682678   251.32196045  -220.20500183  -112.84127045
   134.78833008   115.71353149    84.31720734     0.
    13.67804241   165.46444702  -211.30418396  -165.77131653
     0.           452.88623047   -64.00452423     0.
   -32.27851868   -39.94495392  -239.05867004   -58.98604202
   945.57281494    10.03744411   172.57327271   371.47225952
   238.6031189      0.         -1094.39660645   342.42752075
   -53.97803879   -39.08811951  -111.24856567    -2.62164664
   -16.8558979    -66.97583008]"
75,2019-04-26,"[ 0.15965845 -0.69105077 -0.52594274 -0.33685005  0.2132419   0.2630675
  0.3566765   0.84883267 -0.71928525  0.9739031   0.4159021  -1.
  0.3403716   0.20326458  0.3069732  -0.798193    1.          0.45967215
  0.17430344  0.7267878   0.27804816 -0.15800548 -0.07715648 -0.43946126
  0.335162    0.8959366   0.5317021  -0.50739324  1.          1.
  0.31601486 -1.         -0.29245758 -0.08966388 -0.9972759  -0.19538529
 -1.          0.60245764  0.50294566 -0.51949996  1.         -0.03288637
 -0.21859276  0.38887748  1.         -0.7596258   1.          1.
  0.2142438   1.        ]","[   0.            0.         -462.44854736 -336.14413452    0.
    0.            0.            0.         -538.1696167     0.
    0.          -94.12171936    0.            0.            0.
  -78.40379333    0.            0.            0.            0.
    0.          -58.95814896  -13.01454639    0.            0.
    0.            0.         -160.81584167    0.            0.
    0.            0.         -430.47714233   -5.65677023 -543.00701904
  -16.98600769 -958.7911377     0.            0.         -445.94567871
    0.            0.         -287.67504883    0.            0.
  -30.23220062    0.            0.            0.            0.        ]"
76,2019-04-29,"[ 0.30139726  1.         -0.4721838  -1.         -0.8819116  -1.
  1.         -0.85518354  1.          1.         -0.08386936 -1.
 -0.8043822   1.          0.13094431  0.0719301   1.         -0.29328692
 -0.9932806   0.27771196 -0.7871134   0.431044    1.         -0.15169717
  0.18126087  0.6164364   0.5516976   1.         -0.25340366  0.09001581
 -0.68610036 -0.8702096   0.34331107  0.70467     0.62651336 -0.01452241
 -0.8432076  -0.8304149   1.          0.614335   -1.          0.15040101
  0.5391586   0.790006   -1.         -0.86490315  0.00440992 -1.
  0.23031346  1.        ]","[ 1.44743866e+02  7.70201187e+01 -4.21796021e+02 -1.01024390e+03
 -1.92845978e+02  0.00000000e+00  1.54041901e+02 -3.55009949e+02
  7.60456299e+02  2.08057663e+02 -1.50920715e+01 -9.64926834e+01
 -9.90181961e+01  5.43186426e+00  4.36740189e+01  7.13784838e+00
  1.36994934e+02 -7.32795944e+01  0.00000000e+00  1.00275848e+02
 -1.07630318e+02  1.55553146e+02  1.71207077e+02  0.00000000e+00
  4.04865837e+01  1.12926094e+02  1.61309433e+02  3.20112671e+02
  0.00000000e+00  4.35603943e+01 -1.84435577e+02  0.00000000e+00
  5.08052002e+02  4.46117935e+01  3.51942169e+02 -1.27875471e+00
 -4.61373352e+02 -7.87932539e+01  1.70393158e+02  5.37729980e+02
 -2.41627609e+02  0.00000000e+00  7.26903137e+02  5.67378174e+02
 -6.53430786e+01 -3.42623291e+01  4.93987262e-01 -7.22805305e+01
  2.11404209e+01  7.27452621e+01]"
77,2019-04-30,"[-0.6066969  -0.87272996  0.4858747  -1.          1.         -0.19319752
  0.11345049  1.         -1.         -0.46683556  0.15861431  0.1012314
 -0.45761892 -1.          0.24696238 -0.42500478  1.          0.50836104
 -0.33486474  1.         -1.         -0.8064839  -1.         -0.1820215
  0.1598107  -0.50555617  0.25397006 -0.9904177  -0.5081873   0.49471426
 -0.159028   -0.09105093 -0.4903572   1.         -0.9613785  -1.
 -0.54813063  0.61988467 -0.6166609  -0.7810196  -1.         -0.0731929
 -0.19382006  0.47583798 -1.          1.         -1.         -1.
  0.05338684  0.03097566]","[ -287.29989624   -63.00362396   427.2177124  -1010.24389648
   224.08261108     0.            16.99632835   408.34326172
  -760.45629883   -96.61971283    27.99860001     9.32094193
   -54.70312119    -5.28114223    85.52868652   -43.89157867
   134.24151611   136.14674377     0.           377.89181519
  -139.99171448  -298.77078247  -167.03135681     0.
    35.67967987  -102.88371277    73.68713379  -327.47576904
     0.           239.84518433   -43.65327072     0.
  -721.77160645    60.8768692   -574.58850098   -89.58486176
     0.            90.08563995  -101.98912048  -679.18292236
  -251.42558289     0.          -256.30114746   342.66967773
   -63.15356064    39.6764946    -36.52115554     0.
     5.04519558     2.50054193]"
78,2019-05-06,"[-0.2583015  -0.8157221  -1.         -0.77569896  0.21361399  0.9629207
  0.15053655  0.8030088  -0.38723925  1.         -0.60951596 -1.
 -0.10108225 -0.08239071 -1.         -0.9920112  -0.8275708  -0.30886814
  0.39472574  0.18890947 -1.          0.7681861  -1.         -1.
 -0.77096933 -1.          1.         -0.80818146  1.         -0.20046373
 -0.32367733 -0.4757563   0.70969945 -1.         -1.          0.734089
  0.17831726 -1.          0.02145033 -0.94465715 -1.         -1.
 -0.9958518   0.02167583 -0.42302442  0.72469246  0.5100405  -0.56527185
 -0.25918826  0.15231533]","[-1.17310585e+02 -1.40164948e+01 -8.76531738e+02 -7.80884033e+02
  4.78258133e+01  4.08290588e+02  2.31283703e+01  3.27173798e+02
 -2.96244720e+02  2.01978577e+02 -1.06778641e+02 -9.14735641e+01
 -1.21019192e+01 -4.34210181e-01 -3.37418335e+02 -1.01806557e+02
 -1.12067719e+02 -8.38463440e+01  1.19940971e+02  7.39568558e+01
 -1.46336182e+02  2.83566040e+02 -7.54783812e+01  0.00000000e+00
 -1.72128250e+02 -2.17619339e+02  2.87635681e+02 -2.68607697e+02
  2.72690582e+02 -9.66500168e+01 -8.92740402e+01  0.00000000e+00
  1.03906104e+03 -6.11102028e+01 -5.98372437e+02  6.64958572e+01
  1.68611954e+02 -9.00856400e+01  3.62844086e+00 -8.22814697e+02
 -2.52288254e+02  0.00000000e+00 -1.31688110e+03  1.55885181e+01
 -2.75739346e+01  2.89724483e+01  5.69848404e+01  0.00000000e+00
 -2.37430592e+01  1.29122372e+01]"
79,2019-05-07,"[-0.0103837   1.         -1.         -1.          0.89117634  1.
  1.         -1.          0.24117354 -1.          1.         -1.
 -0.2921974  -0.42418024 -1.          0.48717046  1.         -0.6133081
 -0.0740674  -0.13117045 -0.5726118  -0.04764097  0.43660083  0.6080132
  0.29383686 -0.2154609  -0.07067178  0.49614814  0.594909   -0.76065046
  0.02472988  1.         -0.7707198  -0.5498694  -1.          0.7071848
 -0.13277204 -0.6334046  -1.          1.          0.31998467  0.27369893
 -0.15348552  1.          1.         -0.5273616   1.         -0.8301509
  1.         -0.7858706 ]","[   -4.7838378     76.07617188  -900.44659424 -1051.10473633
   221.65037537   455.62652588   156.08610535  -428.39395142
   203.07640076  -211.72177124   191.9393158    -93.68190765
   -37.23009491    -2.40327191  -334.55108643    55.54800797
   140.48100281  -185.0088501    -23.6920166    -57.07728195
   -93.10427856   -19.54309082    74.74915314     0.
    66.00998688   -52.10813522   -21.18865204   182.66932678
   167.09144592  -395.9576416      7.49335861     0.
 -1162.40319824   -35.63038254  -658.12854004    70.25926971
  -127.52319336     0.          -185.83837891   922.16894531
    89.69839478     0.          -209.49078369   726.02661133
    66.45207214   -22.41855621   122.3403244      0.
     0.           -74.02490234]"
80,2019-05-08,"[ 0.5277805   0.20522797 -0.44289565  0.98434705  0.6217443   0.7854181
 -0.43412215  0.04934911 -0.59825575 -0.8569563  -1.          1.
 -0.26339513 -1.         -0.09895653 -1.          0.97953284  0.58870155
  1.          0.7677555   0.2059835   0.60178506  1.          1.
 -0.07622202  1.          0.39690417  0.05935491 -0.06346201 -0.3196041
 -0.18174279 -0.8412729   0.5786076   0.07661258  1.         -1.
  0.02097082 -0.2504517   0.44670856 -0.3410875  -1.         -0.53004605
  0.47558853  1.         -0.8152605  -0.26063815 -0.18234731 -1.
 -0.44923663 -0.84657854]","[ 243.15180969   14.63303185 -398.16571045 1032.74133301  154.56355286
  336.59814453  -68.16260529   20.96108627 -502.09460449 -181.08970642
 -188.88095093   90.93405914  -33.17770386   -5.76754093  -33.5275383
 -112.22034454  135.25274658  177.25994873  311.47409058  337.23776245
   34.32852173  245.10832214  168.12486267    0.          -16.65079498
  234.69880676  118.93614197   21.45239258  -18.02017593 -165.3820343
  -54.81345749    0.          870.29602051    4.9661684   648.98822021
  -99.84623718   20.35527611    0.           82.74556732 -311.84857178
 -278.95248413    0.          649.12579346  731.00482178  -53.89916992
  -10.33714008  -22.3057003     0.          -43.31010056  -79.04473114]"
81,2019-05-09,"[ 0.33290944  0.3226896  -0.08212472  0.53707075  0.6661771   0.43961552
 -0.43872112 -1.          0.49079314 -0.10630675 -1.         -0.2784824
  0.8968744   1.          0.5493124  -0.27212772 -0.5164549   1.
  0.12665546 -0.09805118  0.66622037  1.         -0.6354131   1.
  0.43218184  0.5836977  -1.          0.17921327  0.84891    -0.9689344
 -0.78625804 -1.         -0.11184702  1.          0.05366358  0.6986955
 -0.46305728 -0.9134697  -0.9301246   0.3795684   0.32055166 -1.
 -0.81289935 -1.          1.         -0.5489149   0.19606116 -1.
  0.50762796 -0.04896747]","[  157.23745728    23.81220055   -74.42743683   570.81750488
   169.53141785   192.69381714   -70.09063721  -428.06021118
   419.49563599   -22.67238808  -191.29090881   -26.07659531
   113.97941589     5.80406094   176.16781616   -30.18844604
   -72.6654129    287.71182251    40.09581375   -42.95855331
   112.643013     417.18118286  -108.28185272     0.
    98.75236511   143.55433655  -305.47781372    65.79289246
   247.51870728  -506.39404297  -240.91297913     0.
  -170.56091309    66.78839874    35.04858017    71.08509827
   -61.44403648     0.          -176.56593323   351.84970093
    90.20121002     0.         -1126.27380371  -736.05181885
    68.80560303   -22.00620651    24.23805809     0.
    49.92711639    -4.36578131]"
82,2019-05-10,"[ 0.91062623  0.97356695  1.          1.         -1.         -0.6501631
 -1.         -0.38094664  1.         -0.6697768  -0.87558925 -1.
 -1.         -0.62447685 -1.         -0.0522077  -1.         -1.
  1.          0.8550956  -0.68734133 -1.          0.4886897   0.7744882
  0.98984325  0.37589982  0.6451423  -0.6876053   1.         -0.05796033
  0.6773961  -1.         -0.4504659  -0.4061314  -1.          0.38717103
  0.05303249 -0.6622921   0.83666885  0.6531258  -0.53062147 -1.
 -0.60501415  0.2183108  -0.19044493  1.         -0.43908805 -0.9159422
 -1.          1.        ]","[ 445.18518066   73.36335754  916.64068604 1068.78710938 -260.78884888
 -284.74215698 -163.25997925 -167.36961365  876.74694824   -8.66769791
 -140.44665772  -96.23008728 -134.23648071   -3.73250127 -323.87194824
   -5.70259333 -143.42346191 -285.69958496  328.32095337  382.16903687
 -116.33211517 -428.25817871   86.01844025    0.          224.3555603
   93.53487396  199.00866699 -254.806427    301.44271851  -30.50543594
  210.16131592    0.         -690.75024414  -27.87499237 -644.11407471
   40.33695221   52.78125       0.          164.93365479  617.21618652
 -151.04769897    0.         -851.07775879  161.35551453  -13.06097412
   38.93698883  -58.08688354    0.          -99.88014221   88.3172226 ]"
83,2019-05-13,"[ 0.8551264  -0.983934   -0.3003435  -0.53522563  0.1944494   0.45338824
  0.5313749  -1.         -0.3680733  -1.          0.09688526 -1.
 -0.9823522   0.8905025   0.6062515  -0.38770503 -1.          0.5082851
 -0.3673062   1.         -0.03089041  1.          1.         -0.16271207
  0.99650806  0.800809    1.          1.          0.5757322   1.
  1.          0.1983533   0.8164626   0.26381183  1.          1.
  0.49970087  1.         -1.         -0.79463935 -0.2686808   0.1716451
 -0.33970663 -0.702245    1.         -1.          0.71377355  1.
 -0.31204158  1.        ]","[ 4.10668304e+02 -6.89769440e+01 -2.72193268e+02 -5.63609009e+02
  4.85972824e+01  1.89152939e+02  8.36805496e+01 -4.23768311e+02
 -3.09419708e+02  0.00000000e+00  1.86381588e+01 -1.03845978e+00
 -1.26354691e+02  5.03907871e+00  1.95000122e+02 -3.95791054e+01
 -1.38751678e+02  1.38263733e+02 -1.16703690e+02  4.20468414e+02
 -4.83115530e+00  4.04112244e+02  1.69736053e+02  0.00000000e+00
  2.15183914e+02  1.86400253e+02  3.04328766e+02  3.60407104e+02
  1.69230453e+02  5.16432922e+02  2.97284607e+02  0.00000000e+00
  1.23139270e+03  1.70566521e+01  6.14832214e+02  9.77457886e+01
  4.89355896e+02  1.58373688e+02 -1.89759796e+02 -7.40466797e+02
 -7.28179626e+01  0.00000000e+00 -4.73036804e+02 -5.14043457e+02
  6.54701309e+01 -3.78167915e+01  9.01791687e+01  6.61429901e+01
 -2.89011421e+01  8.25060730e+01]"
84,2019-05-14,"[ 0.14668974  0.19616789 -0.09965429  0.16511378  0.5938262  -1.
  1.          0.8912699  -1.          1.         -1.         -0.02413358
  0.6125023  -0.47973764  0.5387762  -0.7340172   0.50370324  1.
 -0.01458456 -0.12930153  1.         -1.          0.5688316   0.6085315
  0.50755644  0.82202077 -0.3966559  -0.20609671 -1.          0.70679545
  0.17192541 -0.48654145 -0.7941888   0.9223103   1.          1.
 -0.29886115  0.75280535  0.28746453 -0.7994522  -0.35820007  0.9328877
  1.          0.8301131   1.          0.8793495   0.4063419  -0.9216964
 -1.         -0.6610262 ]","[   70.50900269    14.16967964   -91.04840088   175.81381226
   152.85336304  -425.40158081   161.3684082    382.41094971
  -857.58880615   216.69975281   -18.6381588      0.
    82.77416229    -2.76070285   171.94839478   -75.94229126
    71.13025665   269.7744751     -4.83707714   -56.60147476
   167.4929657   -415.16860962    96.10655975     0.
   110.5426178    195.7285614   -121.16957855   -76.09818268
  -299.11819458   370.50390625    52.70972443     0.
 -1214.46740723    61.7014122    631.44866943   101.67995453
  -296.37164307   122.82718658    57.93856812  -752.83654785
   -99.70497131     0.          1410.27807617   611.00622559
    65.58065033    33.40222168    50.35989761   -60.83073807
   -96.8733139    -56.43169403]"
85,2019-05-15,"[ 0.5133795   1.         -0.7587393   0.26333535  0.37003535  1.
 -0.80491966  0.318845   -0.56122804 -0.3570298   0.6925874  -0.6916677
  1.         -1.         -1.         -0.8659613  -0.27779502  0.03267485
 -1.          1.          1.         -1.          0.495927   -1.
 -0.74590373  1.          0.06525359  0.72018355 -0.14993957  1.
  1.          0.46426702  0.55475026  1.         -0.12340983  0.54624635
 -0.50663257 -0.86894083 -0.87352526 -1.         -1.          0.4333196
 -0.62447166 -0.10449103  0.46644977  0.43974435 -0.19782643  0.2529775
  0.21219234  1.        ]","[   0.            0.         -696.62792969    0.            0.
    0.         -130.84593201    0.         -478.09658813  -78.16470337
    0.            0.            0.           -5.789855   -309.70681763
  -88.76374054  -39.40354919    0.         -330.60693359    0.
    0.         -418.8727417     0.            0.         -161.55032349
    0.            0.            0.          -44.84965134    0.
    0.            0.            0.            0.          -79.09263611
    0.         -245.76550293 -142.03623962 -174.0062561  -948.37072754
 -283.25082397    0.         -887.48748779  -77.12311554    0.
    0.          -24.28325272    0.            0.            0.        ]"
86,2019-05-16,"[ 1.         -0.6610912   0.09621207  0.33868805 -0.00462434  0.94614476
 -1.         -0.8058948  -1.         -0.25515977  0.53835154 -1.
 -0.91917783 -0.0569916  -0.11399808 -0.90329176  0.71867776 -1.
  0.5294487  -0.3621241   1.          1.         -1.          1.
 -0.75550187  1.          1.          0.31265047  1.          0.2760118
  0.3822797   1.          1.         -0.08488755  1.         -0.8221417
 -0.34618157  0.8545328   1.         -1.          0.03191163 -0.8560527
  0.6626034   0.06294184 -0.8453212   0.36000302 -1.         -0.8571652
 -0.00925418 -1.        ]","[ 4.80242798e+02 -4.76844978e+01  8.77607193e+01  3.58635345e+02
 -1.17507946e+00  4.04809357e+02 -1.57385635e+02 -3.42040283e+02
 -8.37885864e+02 -5.48843994e+01  1.04075134e+02  0.00000000e+00
 -1.21341682e+02 -3.15581709e-01 -3.55632782e+01 -7.84215146e+01
  9.81816330e+01 -2.74766022e+02  1.69875854e+02 -1.68472122e+02
  1.67157547e+02  4.08269928e+02 -1.65524002e+02  0.00000000e+00
 -1.52122635e+02  2.27351273e+02  3.04491852e+02  1.15358955e+02
  2.92671509e+02  1.44396896e+02  1.17201149e+02  0.00000000e+00
  1.52494812e+03 -5.54561043e+00  6.24547180e+02 -8.17270737e+01
  0.00000000e+00  1.36141907e+02  1.96226181e+02 -3.35865147e+02
  8.84910202e+00  0.00000000e+00  9.36859680e+02  4.61369247e+01
 -5.48809357e+01  1.38260202e+01 -1.21334778e+02 -5.31225204e+00
 -8.80010843e-01 -8.66313934e+01]"
87,2019-05-17,"[ 0.6258781  -0.55774254  0.8830611   0.31922194 -1.         -0.71533525
  1.         -0.8468572  -0.28861672 -1.         -1.          1.
 -1.          0.3659236  -1.          0.85121286 -0.6152668  -1.
  0.29274768  0.62440985 -0.5999078   0.6222678   0.06339478  0.52223885
 -0.1056278   0.6223671   0.7004546  -1.         -0.1849259  -0.2773494
 -1.         -0.80613095  0.5004764   1.         -1.         -0.8832176
 -0.860475   -0.25082865  0.36127454  0.1422759  -0.9777157  -1.
 -0.503037   -0.6704838   1.         -0.2870828   0.1363978   0.7214003
 -0.6952318   0.22842309]","[ 301.10559082  -38.6102829   806.80218506  335.53570557 -254.98756409
 -305.80599976  157.19909668 -358.59469604 -244.23443604  -83.65065002
 -104.07513428   93.56532288 -132.07562256    2.01990175 -308.34884644
   85.99186707  -82.3694458  -282.12088013   93.2983017   305.50518799
 -102.99695587  255.46751404   10.36974049    0.          -21.41309738
  142.70874023  211.35079956 -370.57073975  -54.15170288 -143.65820312
 -307.31030273    0.          761.08825684   64.981987   -623.78363037
  -88.52571869    0.          -40.2614212    71.13636017  132.57659912
 -271.12075806    0.         -709.42199707 -490.79425049   63.93698502
  -11.04572392   16.55791283   45.65460968  -66.7569046    20.13829994]"
88,2019-05-20,"[-0.03414666 -0.5099034  -0.5963609   1.         -1.          0.01067846
 -0.58965683  1.         -1.          0.21777155 -0.12565812  0.34987447
 -0.6225035  -0.3518089   0.3723568   1.          0.86796     0.12811717
  0.02690667 -0.31321594  0.46369874  1.          0.07349199 -0.06409489
  0.05774809 -1.          0.6282067   0.20755242  0.7178043   1.
 -0.98041403  1.         -0.46741173 -0.60581917 -0.48911163 -1.
 -0.05450458  1.          1.         -1.         -0.4091526   0.19381121
  0.1637832  -0.87437505  0.3700418   0.65139294  1.          1.
  0.1540801  -1.        ]","[ -16.51543617  -36.41802597 -550.23980713 1056.92602539 -262.64779663
    4.7406292   -93.69507599  435.52108765  -73.40811777   47.26498795
    0.           33.52900314  -84.65381622   -1.99150229  118.4906311
  104.06498718  120.55467987   36.71526337    8.90118122 -160.62521362
   80.52282715  426.84332275   12.41271973    0.           12.14399529
 -240.81414795  192.63053894   80.58410645  213.1817627   528.44628906
 -312.38299561    0.         -712.77862549  -40.29800034 -314.25427246
 -104.37193298    0.          164.1114502   202.18603516 -132.57659912
 -117.50977325    0.          233.36923218 -647.15789795   24.2141304
   25.95544624  122.91807556   63.69913483   14.8545866   -89.81707764]"
89,2019-05-21,"[ 1.         -0.8299718   0.43962526  1.         -0.61297876  0.35320324
  0.82588184  1.         -0.04854876  0.7060419   0.14231089  1.
 -0.30062878 -0.775006   -0.18012953 -0.5140655  -1.          1.
 -1.          0.00620702  1.          0.9720762   0.12995641  0.14727026
  0.500027   -0.22184457  0.3519203  -0.3309986   0.5973944   0.28298473
 -0.3181473   0.2647008   0.5573803   0.6714222  -0.91442186  0.27534965
  0.28356645  1.          0.03872291 -1.          0.23095196 -0.3307633
 -1.         -0.60960346 -0.16133972  0.9191538  -0.35362723  0.86850846
 -0.3624222   0.43730485]","[  479.39556885   -10.36469078   403.63696289  1047.25195312
  -159.13342285   158.29057312   131.34921265   437.25405884
     0.           156.9344635     28.78922272    99.82370758
   -42.15257263    -4.49533558   -59.67438889   -52.67377853
  -140.73684692   277.44946289  -329.98074341     3.5380106
   169.02055359   413.21334839    22.19026566     0.
   105.59027863   -51.87502289   109.03264618  -128.51319885
   178.20114136   150.6071167   -100.62793732     0.
   840.64355469    45.36728287  -575.28900146    29.05930138
   277.69595337   162.86114502     7.7770896      0.
    66.07197571     0.         -1421.18127441  -449.32150269
   -10.72135735    40.69227219   -44.55820084    56.51298523
   -33.88624573    37.75415039]"
90,2019-05-22,"[-0.43832365  0.75143677 -0.79285055 -1.         -0.6835686   0.0219144
  1.         -1.         -1.          0.69524825 -0.53963614 -1.
  0.34226373  0.46373972 -0.33968335  0.40934664 -0.10926706 -1.
  0.32898027  0.5484263   0.45508942 -0.6978529   0.5734949  -1.
  0.13129659  0.67347467 -1.          0.8530068   0.51101226  0.17985557
  1.          0.6347534  -0.04381031 -0.1412645   0.01754357 -0.05876812
 -1.         -0.52647525  0.7861227   0.45973447  0.66643727 -0.72709316
 -1.         -1.         -1.          1.          0.79765695 -0.6210477
 -0.45078513 -0.83219194]","[ -210.50177002    55.00405121  -726.75909424 -1043.42749023
  -174.30148315     9.57328415   157.38563538  -432.77679443
     0.           154.04022217   -28.78922272   -98.90453339
    45.51548767     2.65969586  -112.19187927    41.24482346
   -14.98422337  -275.57775879   105.88017273   284.09686279
    75.97003937  -293.74377441    97.37516022     0.
    27.95876503   153.1842804   -307.30084229   323.8274231
   151.35273743    95.23625183   313.61923218     0.
   -65.71611786    -9.50481129    10.98340511    -6.08734941
  -277.69595337   -83.97698975   156.41305542   441.49203491
   185.70332336     0.          -789.03059387  -737.07177734
   -66.18212891    44.73964691    97.248909     -40.45011902
   -43.86374664   -72.38819122]"
91,2019-05-23,"[-1.          0.4055527  -0.9345599  -0.2981503  -0.54626393 -0.6828109
 -0.15081725  0.2849342   0.31077978 -1.          1.          0.8309154
  1.         -0.269593    0.9891904  -0.3431201   0.6099029   1.
 -0.6907116   0.6519105   0.33912316 -0.5701942   1.         -1.
  0.07983317 -1.          1.          1.         -0.84973526 -0.9787825
 -0.45204505 -1.         -1.         -0.8897501  -1.         -0.87592214
  1.          0.3359185  -1.         -0.75478315  0.968666   -0.7816331
  1.         -0.72769284 -0.30409962  0.8931957  -0.68426377  1.
 -1.          1.        ]","[ -487.12527466    29.48230553  -858.05560303  -312.8085022
  -139.91268921  -296.78656006   -23.80728531   122.92667389
   266.07403564  -225.81315613   197.97668457    81.84487915
   132.43103027    -1.55839074   325.40441895   -34.33893204
    84.04316711   268.996521    -224.51506042   330.01443481
    51.46183014  -242.18237305   169.51220703     0.
    16.71898842  -231.49220276   308.13601685   383.32095337
  -253.61294556  -533.97265625  -143.59115601     0.
 -1500.01501465   -60.29751205  -633.00756836   -91.12931061
   972.36535645    53.43812561  -201.39202881  -441.49203491
   270.65270996     0.          1413.90722656  -539.34332275
   -19.956007      39.44597244   -82.55918884    65.0970459
   -97.798172      80.71676636]"
92,2019-05-24,"[-0.8366014   1.         -1.          0.5392586  -1.         -0.72972834
  0.01708532  0.2255597   0.08682604  0.61210555  1.         -0.87758774
 -0.3586038  -1.         -1.          1.          0.5037258  -0.00959139
 -0.2409368   0.6742585   0.5028643  -0.8699209  -0.59040385 -0.24677086
 -1.          0.12832332  0.74354136 -0.7972048   0.8781046  -0.28303912
  0.40837464 -0.13157026  0.41927603  0.06603539 -0.31578285 -0.97827643
 -1.          0.5774624  -0.9498859   0.98011947  0.96693414 -0.79668176
  0.44599026 -0.7874214  -0.58789706 -1.          0.8688833   0.5622343
 -1.         -0.19439706]","[-409.7331543    73.86779022 -922.66241455  564.73962402 -257.27575684
 -318.51400757    2.71156907   98.62688446   75.86373138  145.0322113
  201.73736572  -88.54469299  -48.41378403   -5.96180201 -335.23522949
  104.83345032   70.23505402   -2.73308897  -78.07312775  343.3682251
   80.71476746 -372.86053467 -101.38542938    0.         -211.87518311
   29.3979702   231.25100708 -313.31738281  264.2585144  -157.53451538
  130.2771759     0.          627.20800781    4.54000616 -200.88221741
 -103.05544281 -972.36535645   93.84596252 -193.6582489   954.96563721
  268.56448364    0.          635.47674561 -582.80023193  -39.4196167
  -46.68538284  108.65170288   37.09863663 -106.58139801  -16.11643219]"
