,cash,asset_value,total_assets,reward,date
253,34771.58962785317,1412704.4114813171,1447476.0011091703,0.4430366103187242,2020-01-16
254,34771.58962785317,1403934.4421455208,1438706.031773374,0.4282347371669032,2020-01-17
255,39512.8858113218,1403233.870768729,1442746.7565800508,0.43505463513230647,2020-01-20
256,44512.88572214944,1415787.2291779206,1460300.11490007,0.46030011490007006,2020-01-21
257,45159.37041145608,1396542.25371669,1441701.624128146,0.42896554982249113,2020-01-22
258,45159.37041145608,1400031.9397250265,1445191.3101364826,0.43484494050367506,2020-01-23
259,45159.37041145608,1356920.367562939,1402079.737974395,0.3622109628290482,2020-02-03
260,45159.37041145608,1258226.9902187083,1303386.3606301644,0.19593327433040508,2020-02-04
261,50159.37029166085,1297779.192857768,1347938.5631494287,0.270994412694212,2020-02-05
262,50159.37029166085,1305802.2345908147,1355961.6048824755,0.2845115591329861,2020-02-06
263,50159.37029166085,1330184.994222184,1380344.3645138447,0.32559140683726684,2020-02-07
264,50159.37029166085,1349509.8678002264,1399669.2380918872,0.35814977494212774,2020-02-10
265,50159.37029166085,1360240.4650717014,1410399.8353633622,0.37622858588693353,2020-02-11
266,50159.37029166085,1367502.210119618,1417661.5804112789,0.3884631067182812,2020-02-12
267,50159.37029166085,1388097.7635908474,1438257.1338825081,0.423162304543903,2020-02-13
268,50159.37029166085,1381850.216449182,1432009.5867408428,0.41263649495610166,2020-02-14
269,50159.37029166085,1388349.6699247896,1438509.0402164503,0.4235867140033138,2020-02-17
270,50159.37029166085,1418023.0164762787,1468182.3867679394,0.46818238676793933,2020-02-18
271,50159.37029166085,1420781.9616773822,1470941.331969043,0.470941331969043,2020-02-19
272,50159.37029166085,1414800.750570308,1464960.1208619687,0.4608938736384526,2020-02-20
273,50159.37029166085,1440470.5461694237,1490629.9164610845,0.49062991646108456,2020-02-21
274,50159.37029166085,1449925.4415243408,1500084.8118160015,0.5000848118160015,2020-02-24
275,50159.37029166085,1459496.6704104291,1509656.04070209,0.5096560407020898,2020-02-25
276,50159.37029166085,1447985.5744478877,1498144.9447395485,0.4905199655044189,2020-02-26
277,50159.37029166085,1422329.235715277,1472488.6060069378,0.44786880275833363,2020-02-27
278,50159.37029166085,1436637.305674795,1486796.6759664558,0.4716545746405122,2020-02-28
279,50159.37029166085,1373318.9442668166,1423478.3145584774,0.36639396963475934,2020-03-02
280,50159.37029166085,1426202.9748575436,1476362.3451492044,0.45430851655828774,2020-03-03
281,50159.37029166085,1436523.0077637066,1486682.3780553674,0.4714645655024905,2020-03-04
282,50159.37029166085,1427132.3533839975,1477291.7236756582,0.455853517783818,2020-03-05
283,50159.37029166085,1447294.249374115,1497453.6196657757,0.48937070494393,2020-03-06
284,50159.37029166085,1425084.6499428677,1475244.0202345285,0.45244941037653885,2020-03-09
285,50159.37029166085,1365130.575031666,1415289.9453233269,0.35278160379748047,2020-03-10
286,50159.37029166085,1396772.1475779498,1446931.5178696106,0.40538263445421463,2020-03-11
287,50159.37029166085,1374553.6941155465,1424713.0644072073,0.36844662092291625,2020-03-12
288,50159.37029166085,1354691.0026107666,1404850.3729024273,0.3354268320600239,2020-03-13
289,50159.37029166085,1343120.3554258915,1393279.7257175522,0.316191758758923,2020-03-16
290,50159.37029166085,1288489.2248708527,1338648.5951625134,0.2253728284123292,2020-03-17
291,50159.37029166085,1286409.6316711167,1336569.0019627775,0.22191570738925614,2020-03-18
292,50159.37029166085,1265447.0606810884,1315606.4309727491,0.1870674760733968,2020-03-19
293,50159.37029166085,1251036.9515301262,1301196.321821787,0.16311207397990413,2020-03-20
294,50159.37029166085,1274095.2824662128,1324254.6527578735,0.2014443019590304,2020-03-23
295,50159.37029166085,1229376.7138810698,1279536.0841727306,0.12710403983610252,2020-03-24
296,50159.37029166085,1258213.422286343,1308372.7925780038,0.17504225721282474,2020-03-25
297,50159.37029166085,1289973.4638012839,1340132.8340929446,0.2278402309842883,2020-03-26
298,50159.37029166085,1292292.4716497895,1342451.8419414503,0.2316953555282414,2020-03-27
299,50159.37029166085,1291620.385978906,1341779.7562705667,0.2305780786000361,2020-03-30
300,50159.37029166085,1274219.6081801027,1324378.9784717634,0.20165098134192694,2020-03-31
301,50159.37029166085,1278267.5775902295,1328426.9478818902,0.2083803359821914,2020-04-01
302,50159.37029166085,1281311.6148516424,1331470.9851433032,0.21344075126571138,2020-04-02
303,50159.37029166085,1309254.0282510922,1359413.398542753,0.2598922903508074,2020-04-03
304,50159.37029166085,1307596.3558137002,1357755.726105361,0.2571365714758831,2020-04-07
305,50159.37029166085,1340896.2029413276,1391055.5732329884,0.3124943220131777,2020-04-08
306,50159.37029166085,1330694.9746273588,1380854.3449190196,0.2955357741251261,2020-04-09
307,50159.37029166085,1333569.3613490781,1383728.731640739,0.30031416192008487,2020-04-10
308,50159.37029166085,1317685.4573491425,1367844.8276408033,0.27390871952220497,2020-04-13
309,50159.37029166085,1307166.0656290015,1357325.4359206622,0.2564212559787308,2020-04-14
310,50159.37029166085,1336062.4603444,1386221.8306360608,0.3044586960291711,2020-04-15
311,55159.37028189523,1319432.3988093794,1374591.7690912746,0.28512485214507965,2020-04-16
312,55159.37028189523,1325658.8656041357,1380818.2358860308,0.29547574637687024,2020-04-17
313,60159.37029391916,1346447.5841167052,1406606.9544106245,0.33834697762575316,2020-04-20
314,60159.37029391916,1345511.1923973137,1405670.562691233,0.33679031765045075,2020-04-21
315,60159.37029391916,1331094.0659803092,1391253.4362742284,0.3128232500360463,2020-04-22
316,60159.37029391916,1335260.9478597217,1395420.318153641,0.31975028506761305,2020-04-23
317,60159.37029391916,1331342.4131807908,1391501.78347471,0.3132361030536055,2020-04-24
318,60159.37029391916,1321462.823439563,1381622.1937334822,0.29681224794671623,2020-04-27
319,60159.37029391916,1324203.1936161902,1384362.5639101095,0.30136784629634705,2020-04-28
320,60159.37029391916,1338898.660331131,1399058.0306250502,0.32579762752978336,2020-04-29
321,60159.37029391916,1351091.94880776,1411251.3191016791,0.3460677812975008,2020-04-30
322,60159.37029391916,1372600.2212213427,1432759.591515262,0.3818231880474455,2020-05-06
323,60159.37029391916,1383322.3445928392,1443481.7148867585,0.3996476732036238,2020-05-07
324,60159.37029391916,1378294.3715095362,1438453.7418034554,0.3912891579651919,2020-05-08
325,60159.37029391916,1394127.5990147537,1454286.969308673,0.4176103556293962,2020-05-11
326,60159.37029391916,1393046.312808297,1453205.6831022163,0.41581282269037034,2020-05-12
327,60159.37029391916,1394367.0852336562,1454526.4555275755,0.41800847812864717,2020-05-13
328,60159.37029391916,1394442.4939167034,1454601.8642106226,0.4181338377150883,2020-05-14
329,60159.37029391916,1378820.9591363473,1438980.3294302665,0.3921645585749699,2020-05-15
330,60159.37029391916,1382836.5791597562,1442995.9494536754,0.3988401355124991,2020-05-18
331,60159.37029391916,1393760.0377514418,1453919.408045361,0.4169993208506596,2020-05-19
332,60159.37029391916,1420788.8873239292,1480948.2576178485,0.4619321491068725,2020-05-20
333,60159.37029391916,1407735.4693342699,1467894.839628189,0.4402321138496209,2020-05-21
334,60159.37029391916,1405843.4872393669,1466002.857533286,0.4370868780042657,2020-05-22
335,60159.37029391916,1366601.1206870154,1426760.4909809346,0.37185026806512167,2020-05-25
336,60159.37029391916,1363482.1581534166,1423641.5284473358,0.3666652968186056,2020-05-26
337,60159.37029391916,1382104.4462891016,1442263.8165830208,0.3976230359667109,2020-05-27
338,60159.37029391916,1368665.731114382,1428825.1014083012,0.37528248168931067,2020-05-28
339,65159.370138706756,1364674.9658659226,1429834.3360046293,0.37696023584845184,2020-05-29
340,65159.370138706756,1371707.7202722193,1436867.090410926,0.3886515046558342,2020-06-01
341,65159.370138706756,1409593.6651876098,1474753.0353263165,0.45163319581668804,2020-06-02
342,65159.370138706756,1408736.856845452,1473896.2269841586,0.4502088354500575,2020-06-03
343,65159.370138706756,1409624.0548766213,1474783.425015328,0.4516837157129734,2020-06-04
344,65159.370138706756,1400169.045719009,1465328.4158577155,0.435965684447878,2020-06-05
345,65159.370138706756,1402735.6526862443,1467895.022824951,0.4402324183963837,2020-06-08
346,70159.37013626535,1401200.5024509314,1471359.8725871968,0.4459923934512985,2020-06-09
347,70159.37013626535,1408028.1502787338,1478187.5204149992,0.4573426925610625,2020-06-10
348,70159.37013626535,1401846.359530048,1472005.7296663134,0.4470660679018583,2020-06-11
349,79933.42925664804,1391258.566079393,1471191.995336041,0.44571331388211166,2020-06-12
350,79933.42925664804,1380239.7955872982,1460173.2248439463,0.42739568179835896,2020-06-15
351,79933.42925664804,1358150.8485801017,1438084.2778367498,0.3906749601274956,2020-06-16
352,79933.42925664804,1373212.901761163,1453146.331017811,0.4157141556343388,2020-06-17
353,80979.10149419688,1376181.2554007722,1457160.356894969,0.42238708245908685,2020-06-18
354,80979.10149419688,1385010.4548347676,1465989.5563289644,0.43706476604837996,2020-06-19
355,80979.10149419688,1401177.4109435393,1482156.5124377361,0.4639407549917124,2020-06-22
356,80979.10149419688,1409438.219099767,1490417.3205939638,0.4776735434755822,2020-06-23
357,80979.10149419688,1417374.1921820547,1498353.2936762515,0.49086632530656793,2020-06-24
358,80979.10149419688,1440991.4242956557,1521970.5257898525,0.5219705257898526,2020-06-29
359,80979.10149419688,1431036.237097039,1512015.3385912357,0.5054743530531284,2020-06-30
360,80979.10149419688,1449974.312945995,1530953.4144401918,0.5309534144401917,2020-07-01
361,80979.10149419688,1487847.1936871852,1568826.295181382,0.5688262951813821,2020-07-02
362,80979.10149419688,1509317.5894607482,1590296.690954945,0.590296690954945,2020-07-03
363,80979.10149419688,1533226.017420073,1614205.1189142698,0.6142051189142699,2020-07-06
364,80979.10149419688,1623553.1927889055,1704532.2942831023,0.7045322942831023,2020-07-07
365,80979.10149419688,1632479.9774727537,1713459.0789669505,0.7134590789669506,2020-07-08
366,80979.10149419688,1662368.6703760088,1743347.7718702056,0.7433477718702057,2020-07-09
