,cash,asset_value,total_assets,reward,date
181,63957.320477791734,1324478.8428813936,1388436.1633591854,0.3625719446178439,2019-09-30
182,14666.156703103898,1338416.919115067,1353083.0758181708,0.3024149024835183,2019-10-08
183,51965.24743074109,1289351.942270245,1341317.189700986,0.2823939946610259,2019-10-09
184,11068.02599798111,1340038.7624782857,1351106.788476267,0.2990520391760767,2019-10-10
185,52907.53371892418,1316451.508725449,1369359.0424443732,0.3301101924344576,2019-10-11
186,29845.483737007235,1351120.9155382873,1380966.3992752945,0.34986134579937345,2019-10-14
187,14120.378407195802,1373323.8049909056,1387444.1833981015,0.36088398510805264,2019-10-15
188,7896.257089964296,1358394.7121435455,1366290.9692335099,0.3248895392396558,2019-10-16
189,5584.431496307537,1347266.530555434,1352850.9620517415,0.30201993619914935,2019-10-17
190,74373.49073291823,1283467.4745862447,1357840.965319163,0.3105109579935099,2019-10-18
191,79404.37915442858,1249216.884605924,1328621.2637603525,0.26079052506706435,2019-10-21
192,52472.35589537466,1273582.803798117,1326055.1596934916,0.2564240258103271,2019-10-22
193,8495.31242203292,1330866.045228954,1339361.3576509869,0.2790659382104268,2019-10-23
194,66877.53548280138,1269199.5227819216,1336077.058264723,0.27347735315878174,2019-10-24
195,68059.2901556847,1256174.2943153041,1324233.584470989,0.2533244216446707,2019-10-25
196,41243.981472304404,1293993.9054677056,1335237.88694001,0.2720494138117553,2019-10-28
197,64362.08067081066,1288074.4479501022,1352436.528620913,0.30131473359608674,2019-10-29
198,44000.4808511188,1284716.0678617693,1328716.5487128883,0.2609526625578227,2019-10-30
199,104980.24035743094,1188702.9478741765,1293683.1882316074,0.201339670053719,2019-10-31
200,133017.84538547564,1192120.6678409108,1325138.5132263864,0.2548642542605307,2019-11-01
201,126924.89785418767,1208211.8925691554,1335136.7904233432,0.27187738732593003,2019-11-04
202,124898.69359911283,1231442.9274393409,1356341.6210384537,0.3079596640799628,2019-11-05
203,157430.50160197297,1207994.324864199,1365424.826466172,0.3234157051116283,2019-11-06
204,165279.7816030805,1193122.4259615866,1358402.207564667,0.3114659714239829,2019-11-07
205,161134.6240049261,1201830.6881223833,1362965.3121273094,0.319230579624603,2019-11-08
206,170945.6677630248,1194005.4587218123,1364951.1264848372,0.32260965416337295,2019-11-11
207,156788.33398833685,1193037.6271149265,1349825.9611032633,0.2968725750442611,2019-11-12
208,122980.04423339313,1215818.8981944206,1338798.9424278138,0.2781089288335751,2019-11-13
