,date,actions,transactions
287,2020-03-12,"[ 0.2701744   0.3842675   0.44536668 -0.5699767  -0.2        -0.03923647
  0.05322213  0.11185114  0.07552222 -0.13338046 -0.13359948 -0.07573102
  0.74781305 -0.77708167  0.0150578   0.17531128 -0.30112213  0.10365508
 -0.3691017  -0.11312594  0.04953847 -0.70889544  0.03443837 -0.02970397
 -0.30648413 -0.6         0.05416136 -0.12102742 -0.00469675 -0.12561885
 -0.04014957  0.27005407 -0.23282918  0.2        -0.2         0.08772068
 -0.5224749  -0.04326191 -0.02375412 -0.13625813  0.2         0.07203941
  0.38146722 -0.12799397  0.08988619 -0.02708406 -0.21266064  0.06817918
  0.41537327 -0.20711036]","[ 1.32255615e+02  2.76919613e+01  4.07307861e+02  0.00000000e+00
  0.00000000e+00 -1.14792318e+01  7.96378469e+00  3.63386650e+01
  6.74040756e+01 -3.06200809e+01  0.00000000e+00 -5.11597919e+00
  7.92206726e+01  0.00000000e+00  3.03555346e+00  1.22352991e+01
  0.00000000e+00  1.58985081e+01  0.00000000e+00 -2.46373711e+01
  2.06088972e+00  0.00000000e+00  6.04521370e+00  0.00000000e+00
 -4.69068564e+01  0.00000000e+00  1.78791656e+01  0.00000000e+00
 -1.41556227e+00  0.00000000e+00 -1.15233917e+01  5.57755547e+01
  0.00000000e+00  1.31575489e+01 -3.19075069e+01  1.01391497e+01
  0.00000000e+00 -7.27391624e+00 -4.13332224e+00  0.00000000e+00
  5.31513443e+01  5.23169632e+01  5.28670105e+02  0.00000000e+00
  5.45714664e+00 -4.61501181e-01  0.00000000e+00  3.90775657e+00
  1.30259066e+01  0.00000000e+00]"
288,2020-03-13,"[ 0.01947295  0.67868805  0.44270515 -0.11179272 -0.1787407   0.0055687
 -0.45109123  0.06698134 -0.10163446  0.21909161 -0.87657785  0.43942443
  0.45187098 -0.6715189   0.15638493 -0.2        -0.3532404  -0.5288287
 -0.26197535  0.24346356  0.03752141 -0.4931106   0.6611122   0.02977712
 -0.17684945 -0.53804183  0.92234784 -0.2         0.07774091 -0.42835155
 -0.15126264  0.2         0.14339146  0.23834367  0.15698817  0.23002017
 -0.4249448   0.06220055  0.15819034 -0.27258548 -0.05472136  0.02294307
  0.13821608  0.2        -0.46109495  0.36335787  0.10697985 -0.2
  0.2         0.04734252]","[  0.           0.           0.           0.           0.
   0.          -7.96378469   0.         -67.40407562   0.
   0.           0.           0.           0.           0.
 -13.33012831   0.         -15.89850807   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
 -44.03237152   0.           0.           0.           0.
   0.           0.           0.           0.           0.
 -14.77494049   0.           0.           0.          -5.45714664
   0.           0.          -3.90775657   0.           0.        ]"
289,2020-03-16,"[ 0.2         0.2         0.42094555 -0.01891993  0.12869415  0.19109504
 -0.2058266  -0.6        -0.1606174   0.1161916  -0.5878033   0.45864707
  0.67894876 -0.8085171   0.11056499 -0.15188833 -0.6         0.45289984
 -0.07269524  0.30192783  0.26254812 -0.26198226  0.2         0.26705208
  0.4593954  -0.24297556  0.53408957 -0.5245962   0.00854567  0.22424169
 -0.03754568 -0.12177171 -0.28918952  0.55220366  0.05728633  0.25574988
 -0.75624293  0.4816783  -0.06509049 -0.25761935  0.00219159 -0.51270664
  0.01675228 -0.2        -0.23325488  0.6424051  -0.23400891 -0.2827541
  0.18785055 -0.36397648]","[  0.           0.           0.           0.           0.
   0.           0.         -36.33866501   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
 -11.06191349 -25.92807007   0.           0.           0.
   0.           0.           0.         -11.98552132   0.
   0.         -52.3169632    0.           0.           0.
   0.           0.           0.           0.           0.        ]"
290,2020-03-17,"[-0.18663554  0.5693213   0.4184394   0.1408238   0.14552006  0.39153776
 -0.4260908  -0.22281642 -0.6        -0.10203694 -0.56734496  0.6
  0.6        -0.34173462  0.46505532 -0.5369455  -0.13382773 -0.5912658
 -0.00802331  0.14200535  0.5384941  -0.8820752   0.2898984  -0.12509184
  0.5644899  -0.23986605  0.53593576 -0.10329523 -0.06926028  0.2
 -0.13878846  0.33320633 -0.38822705  0.9373058   0.02898862  0.5012585
 -0.52351606  0.34582847 -0.07094774  0.08700092 -0.09952178  0.05947757
 -0.2        -0.24287991  0.2         0.80027753 -0.73913294 -0.30456057
  0.5449101  -0.248451  ]","[ -93.62203979    0.            0.            0.            0.
    0.            0.            0.            0.          -25.71534348
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.          -17.50462329    0.
  -42.79077911    0.            0.            0.            0.
    0.            0.            0.          -13.36865902    0.
  -28.57636833    0.         -288.50869751    0.            0.
    0.            0.            0.            0.            0.        ]"
291,2020-03-18,"[-0.09916101  0.2769257   0.3633961  -0.34719706 -0.30556202  0.21384816
 -0.12926054  0.2        -0.4387867   0.02170503 -0.54736066 -0.06300206
  0.50457186 -0.2         0.49105778 -0.07273893 -0.53420556 -0.23226957
  0.10327458  0.2         0.25066537 -0.5163906   1.          0.2487258
  0.3916498  -0.10937035  0.6        -0.2        -0.7417654   0.30870962
  0.45099917  0.21069841 -0.04977231  0.59426665 -0.16535679  0.46240082
 -0.26624084  0.06756053  0.62271553 -0.2036407  -0.15544367 -0.47057447
 -0.58102655 -0.50902665 -0.28557038  0.20482644 -0.7296424  -0.33690864
  0.02704115 -0.01083765]","[ -50.12384415    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.           -4.67281437    0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
   -9.80003548    0.         -305.86015701    0.            0.
    0.            0.            0.            0.            0.        ]"
292,2020-03-19,"[ 0.09740653  1.          0.81127214  0.15358937  0.2        -0.04488245
 -0.09372715  0.01803093 -0.09765649  0.02062113  0.04365601  0.34999847
  0.24901184  0.01334743  0.11644378 -0.19679251 -0.3740986  -0.29909244
 -0.2         0.15938428  0.19512098 -0.7752211   0.692728   -0.03557252
 -0.01784921 -0.22361954  0.5962044   0.08913426 -0.60711217  0.48156625
  0.44736233  0.4204258   0.36926594  0.8289639  -0.3331014   0.00621195
 -0.6         0.48439288  0.59955823 -0.5360831   0.2         0.01262441
 -0.2562147  -0.2605626  -0.14896259  0.7147113  -0.94532144 -0.16653351
  0.20814696 -0.1255265 ]","[  0.           0.           0.           0.           0.
 -14.85455894   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
293,2020-03-20,"[ 0.45780674  0.79191405  0.58759177 -0.15442649 -0.5744871   0.13047652
 -0.48360866 -0.2524789  -0.43409163  0.6        -0.24024823  0.12430604
  0.50789815  0.00593619  0.13098893 -0.39524466 -0.26804727 -0.03629029
  0.17620523 -0.10975814  0.0626194  -0.23914333  0.2         0.32042378
  0.4130686   0.02002928  0.65770674  0.28696272 -0.93092173  0.67237175
  0.13231602 -0.03113546 -0.4349761   0.7773417  -0.78525114  0.12848184
 -0.33542842  0.39006984  0.3645397  -0.08377104  0.1633422  -0.458111
 -0.07833302 -0.07430594 -0.50961745  0.32962525 -0.8497341  -0.00841722
 -0.09016071 -0.39940605]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -22.93863106
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.          -7.36955023   0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          -3.01457953   0.        ]"
294,2020-03-23,"[ 0.03961971  0.58725035  0.6        -0.30746683 -0.11369715  0.03363984
 -0.42355078 -0.5509027   0.111093    0.11223946 -0.08814867  0.05539987
  0.2        -0.4233276   0.59680665 -0.45842642 -0.2        -0.5926728
 -0.10843815  0.34655493  0.09506247 -0.6651775   0.39347798  0.5432223
 -0.08305912 -0.00925441  0.32512856  0.2549983  -0.5044583  -0.18362191
  0.33115548  0.3094883   0.2         0.56375897 -0.9693677   0.01463549
 -0.6769999   0.38128692 -0.07890131  0.0235595  -0.00778971 -0.04284129
 -0.42281666 -0.2        -0.11239362  0.86437    -0.5889084  -0.47173184
 -0.05419192 -0.25411996]","[ 20.70168114  47.19478226 569.30316162   0.           0.
  10.77647305   0.           0.         106.27248383  30.97422791
   0.           4.15664053  25.36519623   0.         139.09890747
   0.           0.           0.           0.          73.18913269
   0.           0.          71.28714752   0.           0.
   0.         118.35596466  95.25737762   0.           0.
 103.85542297  72.60416412 314.90112305  42.00667572   0.
   1.9003036    0.          72.99396515 -15.87807178  23.40967751
   0.           0.           0.           0.           0.
  16.2344532    0.           0.          -1.86105037   0.        ]"
295,2020-03-24,"[ 0.24227794  0.84623927  0.6        -0.2730456   0.09481418 -0.2
 -0.45841774 -0.6        -0.35559884  0.16499248  0.03409767 -0.04915935
  0.7365375  -0.6675191   0.08316372 -0.6         0.02358567 -0.2112339
  0.01173017  0.27640954  0.5432006  -0.6         0.6651605   0.07150324
  0.3772164  -0.43044347  0.73305714 -0.35109705 -0.44226843  0.5815226
  0.03189623 -0.02066679 -0.2533744   0.39897877 -0.23419423 -0.07573624
 -0.78482026  0.17401895  0.06969927 -0.3601554   0.02423497 -0.10580359
 -0.43000564 -0.2571579   0.23733798  0.23306279 -0.78699285 -0.23924637
  0.24438548  0.06301532]","[   0.            0.            0.            0.            0.
  -63.78893661    0.            0.         -106.27248383    0.
    0.           -3.59250593    0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.          -95.25737762    0.            0.
    0.           -4.9952116  -314.90112305    0.            0.
  -10.2410202     0.            0.            0.          -23.40967751
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
296,2020-03-25,"[ 0.31926513  0.4307987   0.4180254  -0.2993036  -0.2678853   0.49979028
 -0.46928233  0.29844555 -0.26968688 -0.04146562 -0.44169253 -0.05919001
  0.7492403  -0.24038664  0.34562045 -0.58810914 -0.01434925 -0.42858538
 -0.6         0.14773217  0.10149708 -0.4216767   0.60770494  0.2
  0.5422305  -0.691693    0.33666927  0.50571126 -0.73193824  0.6
  0.16111864  0.14787562 -0.4326685   0.8766162  -0.24846485 -0.13274069
 -0.8407377  -0.03400498 -0.10880904 -0.45177335 -0.14993227 -0.28345442
 -0.4308185  -0.6         0.20557365  0.7672084  -0.75570834 -0.6
  0.40159726 -0.3895125 ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.         -11.4731636
   0.          -4.15586662   0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
 -17.32310104   0.          -6.3717432  -21.70788383   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
297,2020-03-26,"[ 0.47033888  0.68948615  0.49034554 -0.28694272 -0.31738436  0.04857571
 -0.24896221  0.24281378 -0.29025015  0.4724093  -0.3420133   0.6
  0.6784297  -0.6322838   0.38413617 -0.37411827 -0.35280672 -0.17766365
 -0.44891563  0.42502266  0.2744491  -0.49709606  0.5375358   0.3260824
  0.2093298  -0.799477    0.2        -0.24322514 -0.785159   -0.14523624
  0.2         0.03298004 -0.26501235  0.45243827 -0.61034024  0.05868046
 -0.23238997 -0.03499899  0.2        -0.42007747 -0.20417304 -0.34411487
 -0.6        -0.18322682  0.29826975  0.8612051  -0.8259522  -0.34501275
  0.1924527  -0.15670648]","[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -6.24346447  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
298,2020-03-27,"[-0.2         0.27122837  0.8590485  -0.29279867 -0.49961242  0.21750736
 -0.02189794  0.19459172 -0.2        -0.2        -0.70933235 -0.17053005
  0.20430031 -0.18224137  0.27120546 -0.14597398  0.2         0.21865912
 -0.40680522  0.2706135   0.2378017  -0.8719603   0.6        -0.4543682
 -0.05496147 -0.65099347  0.2504664  -0.06575856 -0.30909052 -0.17197847
  0.35136634 -0.39755517  0.23002061  0.53427064 -0.4547793   0.42946738
 -0.6128414  -0.08051314 -0.12863374 -0.31518465 -0.19750524 -0.13314393
 -0.11185496 -0.1471338  -0.16380689  0.26802427 -0.56410325 -0.02319005
  0.32591182 -0.5812066 ]","[-103.07259369    0.            0.            0.            0.
    0.            0.            0.            0.          -52.33574295
    0.          -11.3605814     0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.          -90.08688688    0.            0.            0.
    0.            0.          -14.66926479  -24.27427292    0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
299,2020-03-30,"[ 0.6         0.42713946  0.8395451  -0.4300889  -0.3294591   0.11764674
  0.12999117  0.59283555 -0.38782135  0.07831137 -0.5001298   0.22882947
  0.65170413 -0.575503    0.6         0.5053749  -0.18921447  0.6
 -0.03690057  0.10594273  0.35887575 -0.59727275  0.9575183   0.04443657
 -0.02672348 -0.7248408  -0.1380357   0.45527595 -0.2        -0.08046637
  0.23118058 -0.46330556  0.08457508  0.65497226 -0.30818558 -0.18131685
 -0.52737874 -0.2         0.0799283  -0.13231814  0.5365717  -0.27320093
 -0.5457612  -0.3109973   0.6         0.7259954  -0.75095147 -0.24749374
 -0.02906684 -0.328072  ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         -45.98706818   0.           0.           0.
   0.           0.           0.           0.           0.
 -22.93831825   0.         -36.23661041   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          -0.97440708   0.        ]"
300,2020-03-31,"[-0.2         0.834586    0.70585173 -0.5958152  -0.04791288  0.24857998
  0.22903815  0.5770322  -0.12431028  0.42197126 -0.3501962   0.24931994
  0.6231965  -0.7000357   0.57638496  0.40050632  0.03731071  0.14557655
 -0.2         0.29516086  0.2        -0.9009994   0.79153216 -0.6
 -0.1525794  -0.53298455  0.18910697  0.12179323  0.13604371 -0.48689032
  0.2935547  -0.26391172 -0.52557665  0.48681712 -0.28043774  0.23577051
 -0.6064223   0.34300676  0.23110668 -0.120768    0.5318426  -0.3740302
  0.09793959 -0.1757292   0.5648836   0.18581876 -0.27506655 -0.24610262
  0.19608743 -0.3955883 ]","[-102.57041168    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
301,2020-04-01,"[ 0.41647872  0.39954478  0.57717276 -0.24993828 -0.6         0.4545591
 -0.4418791  -0.13026233 -0.2         0.25678056 -0.7468201   0.2907939
  0.3357857   0.4457079  -0.2         0.13031141 -0.4202683  -0.04998922
 -0.2         0.31066135 -0.16585317 -0.9939      0.9785105   0.45971188
  0.6        -0.06584255  0.32469234  0.31996408 -0.49863777 -0.20676789
 -0.16679807 -0.2845889   0.2967875   0.6457942  -0.21994682  0.2
 -0.40494734 -0.2        -0.00106816 -0.468537    0.11342194 -0.208044
 -0.05155845 -0.34145403 -0.06361856  0.1099498   0.01705503 -0.03479807
  0.03195419 -0.47047704]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -40.85885239
   0.           0.           0.           0.           0.
  -8.17778492   0.           0.           0.           0.
   0.           0.           0.           0.           0.
 -52.34260178   0.           0.           0.           0.
   0.           0.         -36.59534335  -0.20646973   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
302,2020-04-02,"[-0.17475334  0.68460274  0.3761553  -0.34081692 -0.43137485  0.10989277
 -0.3236106  -0.09361763 -0.5934559  -0.06899431 -0.4247194   0.08710442
  0.48542517 -0.4230489   0.7951006  -0.13820007 -0.37817603 -0.5224299
 -0.20726767 -0.12320294 -0.2        -0.53817034  0.8887142   0.02950945
  0.2        -0.41617236  0.32641917 -0.06629405 -0.95348203 -0.6
  0.07905414 -0.49489802  0.2         0.76192296 -0.03401356 -0.01450782
 -0.56256247  0.33709207  0.43615142 -0.0585921   0.36200136 -0.48983335
 -0.07013807  0.04711384  0.21583366  0.28883132 -0.6753737  -0.21571264
  0.576143    0.19849439]","[-16.99390978   0.           0.           0.           0.
   0.           0.           0.           0.         -18.39308548
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -31.65201569
  -9.81312847   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  -1.85460317   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
303,2020-04-03,"[ 0.44097358  0.62850577  0.3077465  -0.26223153 -0.40287334  0.14340238
 -0.042982   -0.2        -0.40135622  0.27804366 -0.70960504  0.32951623
  0.51559556 -0.23320556  0.5751561   0.4012536  -0.18185082 -0.4443509
 -0.58300793  0.32094294  0.43747163 -0.2898355   0.7453028   0.19204569
 -0.09009721 -0.6         0.2        -0.3119266  -0.2        -0.30127436
  0.6        -0.4503378  -0.03339458 -0.05236161  0.19446698 -0.06452432
 -0.7335352  -0.39826563  0.6        -0.2         0.17039669 -0.26294333
 -0.12287035 -0.32736605 -0.42605567  0.41367015 -0.48398274  0.06081979
  0.43132496 -0.2       ]","[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.         -3.86403441  0.         -8.10692501
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
304,2020-04-07,"[ 0.2         0.26355314  0.40741873 -0.6        -0.21016411 -0.01684796
 -0.06747737  0.4616476  -0.13202918 -0.09220032 -0.4648958   0.30394703
  0.93634605 -0.3101334   0.02788193  0.54928994  0.10954154 -0.36822838
  0.11229708 -0.2         0.27969235 -0.9004189   0.2        -0.25182572
  0.01536484 -0.7385805   0.26270634  0.2374589   0.09289632 -0.11305816
  0.8755558  -0.07786576 -0.12925306  0.3681213  -0.20632453 -0.03964477
 -0.81341857  0.0765264  -0.2        -0.4788807   0.32495987 -0.1826754
  0.02374263 -0.55404866  0.19972856  0.50354517 -0.47679034 -0.1061882
  0.44586286  0.14773746]","[  0.           0.           0.           0.           0.
  -4.79955006   0.           0.           0.         -25.07542229
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -46.67597198
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  -4.99694538   0.           0.         -38.71752167   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
305,2020-04-08,"[ 0.00795357  0.7784658   0.6885232  -0.14824557 -0.2        -0.08377299
  0.06653595  0.03286765 -0.25594616  0.15193701 -0.31279796  0.31380004
  0.3710745   0.2         0.5345587   0.08583844  0.01338508  0.57839835
 -0.08202083 -0.11822529  0.34531832 -0.826996    0.70882285  0.03044424
  0.5803051  -0.764943    0.6         0.44888955 -0.45437655 -0.18903156
  0.49293002  0.05271981 -0.2         0.72624093 -0.45152026  0.2
 -0.61368585  0.07786415  0.01801739  0.1519525   0.34125367 -0.14535275
 -0.15561108 -0.25599885 -0.312694    0.09685831 -0.6         0.2
  0.35696092 -0.37790313]","[  0.           0.           0.           0.           0.
 -22.45804214   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         -27.01366234
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
306,2020-04-09,"[ 0.3198442   0.6063708   0.46171942  0.00215523 -0.25318497  0.6
 -0.05591402 -0.42679834 -0.48228616  0.7731772  -0.2         0.12492585
  0.6968509  -0.55532455  0.26375896  0.24219188 -0.12527919  0.14150642
 -0.37004322  0.14697234  0.6        -0.6710042   0.6704766  -0.41799736
  0.40666828 -0.56482744  0.2         0.09151988 -0.2889761  -0.365157
  0.2         0.2         0.18450281  0.74881047  0.49788532  0.2343503
 -0.92709714  0.28626555  0.07208389 -0.17688242  0.5364881  -0.2
 -0.23907208 -0.05592601 -0.4200182   0.85499895 -0.5242413  -0.11365466
  0.6         0.10256381]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
307,2020-04-10,"[ 0.48847657  0.85186213  0.21610752 -0.2376566  -0.47773772  0.11527751
 -0.15768073  0.5603441  -0.36772013  0.16246736 -0.1068439   0.24961253
  0.26237345 -0.2        -0.00638247 -0.45162225 -0.02912283  0.329769
 -0.2         0.02052135  0.08585863 -0.35335547  0.26574048  0.4450541
  0.54562956 -0.7540108  -0.05520194 -0.15061264 -0.33321056  0.18484521
  0.40729004 -0.056316    0.2         1.          0.05681493  0.10933709
 -0.26479927  0.07090549 -0.11509023 -0.01771997 -0.1945525  -0.2
 -0.17915554 -0.09105668  0.17719562  0.2        -0.58097804 -0.38157806
  0.07576208 -0.10345469]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.          -1.22673666
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         -18.70098305   0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         -22.33105469   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
308,2020-04-13,"[ 0.10554407  0.2         0.95223606 -0.0431705   0.12114539  0.21517973
  0.2        -0.06599219 -0.6         0.13998309 -0.39321226  0.03538966
  0.4036521  -0.5281831   0.03987006  0.18325181 -0.26323685 -0.2
 -0.17997155  0.22529468  0.3827742  -0.32404232  0.5410731   0.1344883
  0.15460797 -0.99643356  0.4972787   0.11811437 -0.9521058   0.47445488
  0.30164728 -0.29845935  0.15419212  0.5259596  -0.03673043  0.3826489
 -0.5515898   0.35915586  0.00769508 -0.36222923 -0.18063192 -0.2
 -0.20682383 -0.2725687  -0.10903718  0.35932824 -0.68043095 -0.31613475
  0.08811092 -0.2       ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
309,2020-04-14,"[ 0.08300523  0.89135534  0.7210925  -0.37933326 -0.31106704  0.47335577
 -0.2        -0.06664824  0.2         0.13305902 -0.04748156  0.25872064
  0.7299715  -0.896095    0.6750926   0.39758506 -0.49928173 -0.1419616
 -0.02507377  0.47037023 -0.04827776 -0.00418253  0.7760193  -0.2
 -0.03409705 -0.39828163 -0.47015762  0.3262523  -0.2638495   0.35730618
  0.11875694 -0.32902163 -0.2         0.12635393  0.4640596   0.3576585
 -0.50529087  0.10667427  0.17587373 -0.36668628 -0.23079939 -0.19531064
 -0.45495382 -0.5204488   0.2         0.60406566 -0.32602492 -0.6
 -0.06504784  0.2       ]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
   -2.61121202    0.            0.            0.            0.
    0.         -160.78492737    0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.           -2.1993053     0.        ]"
310,2020-04-15,"[ 0.11735125  0.5623821   0.6351108  -0.15573609 -0.12958425  0.35055095
  0.09547023 -0.49176326 -0.58491915  0.16014428 -0.1437757  -0.5030204
  0.8319337  -0.12134767 -0.16667171 -0.07563853 -0.18749543  0.32906678
 -0.09540103  0.28741068  0.51958907 -0.12723954  0.7477358   0.03028729
  0.2710556  -0.4783923   0.36561847 -0.11711685 -0.11151461  0.35599485
 -0.1536233   0.00181477  0.14153004  0.42438173 -0.2         0.4241684
 -0.6455225   0.4757844   0.14409474 -0.368852    0.2        -0.15285106
 -0.2        -0.21248475 -0.19533244  0.23815575 -0.21315038 -0.36245504
 -0.01416581 -0.24464913]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         -30.71741486   0.           0.         -31.45758057
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
 -47.22192383   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          -0.45072836   0.        ]"
311,2020-04-16,"[ 0.21733642  0.7250681   0.59316087 -0.6        -0.20226867  0.45614904
  0.0092989   0.25357193  0.11649964 -0.19299254  0.07005539  0.3413252
  0.7664026  -0.2        -0.06591926 -0.2        -0.4817987  -0.01061678
 -0.2         0.25025493 -0.08763471 -0.7969683   0.49780893 -0.30280656
 -0.18107748 -0.5704688   0.3727274   0.42485896  0.60169446 -0.33987698
 -0.20830078 -0.40781003  0.16742718  0.7928679   0.407403    0.24078198
 -0.53227454 -0.12691173  0.13623068 -0.10639622 -0.21545649 -0.05117159
  0.33122927 -0.3911602  -0.38877517  0.38435522 -0.6261003  -0.24343558
  0.2837859  -0.43808842]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.         -54.57717896
   0.           0.           0.           0.         -12.5700798
   0.           0.           0.           0.           0.
  -4.53224182   0.           0.           0.           0.
   0.           0.           0.           0.           0.
 -64.10635376   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
312,2020-04-17,"[ 0.11037475  0.4592796   0.5874575  -0.03117846  0.08718248 -0.2
 -0.36083606 -0.7765926  -0.3918422   0.08472862  0.10958239 -0.03860788
  0.6043594  -0.6         0.2990644   0.2        -0.05037456 -0.3934629
  0.06080999  0.01391653  0.55615574 -0.84097326  0.6        -0.08181353
  0.00631659  0.02328606 -0.50950044  0.44473743  0.6268233  -0.54192007
 -0.3463952   0.59799206  0.6         0.7919134   0.13301463  0.40701285
 -0.83305854 -0.2         0.1393407  -0.25620764  0.41739997 -0.11897578
  0.2         0.16959713 -0.06649236  0.6063836  -0.29298356 -0.41895843
  0.378462   -0.57586414]","[   0.            0.            0.            0.            0.
  -29.83999252    0.            0.            0.            0.
    0.           -2.38376474    0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.         -172.60552979    0.            0.            0.
 -104.77583313    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
