,date,actions,transactions
47,2019-03-18,"[ 1.         -0.3209929   0.26377758 -0.259167    0.9663581   0.7652519
  0.9483144  -0.19548261 -1.          0.5552602   0.7600848   0.29368606
  1.          1.          0.19491978 -1.         -1.         -0.3699055
 -0.7613345  -0.6625782   0.2543728  -0.6275103   0.5387155  -1.
 -0.94670177  1.          0.95382243  0.3656819   0.86029863  0.78424066
 -1.          0.73241764  0.46757376  0.9835425  -1.          0.8221218
  0.51936686  0.9319974   0.19320945 -1.          0.9574975   0.45301363
 -0.45522642 -1.         -1.         -0.67363983  0.3646302   0.25290152
  1.         -0.02666833]","[ 475.61972046    0.          229.41571045 -249.48210144  209.35964966
  321.06762695  158.48825073  -77.9703598  -738.45428467  119.11109924
  131.7076416    29.72597122  131.97904968    6.60377169   62.90129089
 -104.99062347 -147.32920837  -95.08454132 -235.72915649 -228.12754822
   46.70064545 -235.33990479  106.56449127    0.         -215.7124939
  188.91021729  270.37164307  126.11808014  253.42405701  365.30340576
 -269.79486084    0.          693.79138184   70.07444763 -538.21893311
   83.47922516  511.34890747  151.46302795   34.44448853 -872.44805908
  218.82455444    0.         -607.79516602    0.          -43.01256561
  -34.38583755   38.50713348   20.58838272  105.95150757   -1.91426027]"
48,2019-03-19,"[ 0.03869415  0.905557   -1.         -0.18892898 -0.91865605 -1.
  0.31268516 -1.          0.5329952   0.05773088 -0.7628463   1.
 -0.85294366  0.5645078   1.         -0.76125747 -1.         -0.8192775
  0.65006787 -0.7494959  -0.7969178  -0.28624097 -0.08539885 -0.50201124
 -0.05382335  0.8170368   1.          0.32056797 -0.73151714 -0.9034275
 -0.7964994   0.35057023  0.654067    0.6753708  -0.57212645 -1.
  0.20779257 -0.11897858 -1.         -0.14747258  1.         -0.7528496
  0.21447784  0.8959511   0.00978887  0.48245174 -1.          0.1588074
  0.77459884  0.1429045 ]","[ 1.81495686e+01  7.87698364e+01 -8.57765320e+02 -1.78265152e+02
 -1.92399185e+02 -3.99856049e+02  5.11436577e+01 -3.81685211e+02
  3.84684113e+02  1.21162195e+01 -1.27005577e+02  9.76926956e+01
 -1.09970688e+02  3.57698679e+00  3.17807373e+02 -7.75370789e+01
 -3.88227539e+01 -2.01818344e+02  1.96613724e+02 -2.48031281e+02
 -1.44977432e+02 -1.05737907e+02 -1.57276926e+01  0.00000000e+00
 -1.20406933e+01  1.56734848e+02  2.73600800e+02  1.08157486e+02
 -2.13061584e+02 -3.94782196e+02 -2.09450760e+02  0.00000000e+00
  9.60168823e+02  4.73803444e+01 -2.92318848e+02 -9.89350662e+01
  2.02050278e+02 -1.90120544e+01 -1.73155975e+02 -5.97219887e+01
  2.20320618e+02  0.00000000e+00  2.80253265e+02  6.11337036e+02
  7.86070466e-01  2.40012608e+01 -1.02000847e+02  1.21676388e+01
  7.56954193e+01  9.87579346e+00]"
49,2019-03-20,"[-1.         -1.          0.30077735  0.23485833  0.5842001  -1.
  0.0316363   1.         -0.04563767  0.7552488  -0.3663394   0.10195606
  0.6747883  -0.12007887  0.69616044 -0.5045674  -0.04227624  1.
 -1.         -0.9387684  -0.4174687   0.41198477  1.          0.15424092
  0.46070322 -1.          0.27138603 -1.         -0.5604074  -1.
  0.5349583   0.2260394  -0.24699758 -0.10415035 -0.37747937 -0.67107517
  0.08302195 -0.34171528 -0.27389044  1.         -0.4005305   0.56356347
  0.2661888   0.36483854  0.5600945   1.         -1.          0.26330194
 -0.39718878 -0.87728816]","[-4.70676819e+02 -7.87698364e+01  2.59586212e+02  2.21970703e+02
  1.24371986e+02 -3.56739182e+02  5.22782707e+00  3.85975220e+02
 -3.27993469e+01  1.57017029e+02 -6.19628754e+01  1.02366552e+01
  8.70009766e+01 -7.77656376e-01  2.20319275e+02 -3.56375799e+01
  0.00000000e+00  2.45561478e+02 -3.05459167e+02 -3.08472565e+02
 -7.62519379e+01  1.55187195e+02  1.87515945e+02  0.00000000e+00
  1.06093170e+02 -1.98113174e+02  7.49395370e+01 -3.35845459e+02
 -4.03624725e+01 -4.42160919e+02  1.41679276e+02  0.00000000e+00
 -3.63563232e+02 -7.27268267e+00 -1.92103409e+02 -6.70557480e+01
  8.07276688e+01 -5.52481422e+01 -4.74739342e+01  8.50224487e+02
 -8.96651154e+01  0.00000000e+00  3.51154022e+02  2.49261139e+02
  4.49841118e+01  4.82930336e+01 -1.01456718e+02  2.06231174e+01
 -3.86635971e+01 -5.90042496e+01]"
50,2019-03-21,"[-1.         -1.         -0.11419307 -0.34113482  1.          0.881122
 -0.09400154  1.         -0.5777302   0.00897184  1.          0.8959643
  0.2596734  -1.         -0.24884571  0.8736843  -1.          0.31425136
  0.26947793  1.         -0.31978643  0.34552816 -0.24405698 -0.45646092
 -1.          1.          0.28617766  0.13622531  0.29147172 -0.2670561
 -0.567147    0.3442914  -0.50368273  1.          0.17358458 -0.02080389
 -0.11572301 -1.         -1.          0.9458049  -0.8202641  -0.77337
 -1.          1.          1.         -1.          0.21593846  0.510488
  0.3071685   0.9301671 ]","[ -470.67681885     0.           -98.85819244  -325.10083008
   210.03196716   349.36322021   -15.41802502   382.4822998
  -410.58218384     1.88080966   170.27073669    89.19026184
    34.07214737    -6.47466087   -79.96276093    88.77587891
     0.            78.95524597    84.13613129   326.49435425
   -59.53990173   128.09674072   -45.91196442     0.
  -234.42042542   194.54949951    79.06246185    46.35816193
    85.3514328   -118.08177185  -149.51835632     0.
  -743.3772583     68.73400116    87.99072266    -2.07003832
  -113.32727051  -163.65916443  -174.21542358   807.99353027
  -182.75444031     0.         -1319.19165039   685.84283447
    79.2938385    -50.0054512     22.66884804    39.77522659
    31.23313522    64.54168701]"
51,2019-03-22,"[ 0.7505992  -1.         -1.         -1.         -0.09337792 -0.907097
  0.28688803 -0.9795112   1.         -0.21314974  1.          1.
  0.97663015  1.         -0.13907348 -0.2539458   1.         -0.30081037
 -0.17351952 -0.31464458  1.          0.04172909  0.95363075  0.93766135
 -0.44031498  1.         -0.626838    1.         -1.          1.
  1.         -0.43711507 -1.          1.          1.         -0.52450836
 -0.80510837  0.7667468   1.         -1.          0.21161993 -1.
 -1.          0.29108337 -0.7521182   0.9734005   1.          0.3959195
 -0.67189497 -0.47976843]","[  356.06497192     0.          -869.73162842  -951.42047119
   -19.34459686  -349.36322021    47.48166656  -380.7416687
   715.66595459   -45.0422287    171.01325989    99.98660278
   128.83181763     6.53275394   -42.52335358   -24.64038658
   142.10479736   -73.99462891   -54.30596924  -102.79479218
   187.16146851    15.15437508   181.53952026     0.
  -103.33461761   197.49731445  -171.66966248   334.96798706
   -85.3514328    446.3130188    259.80773926     0.
 -1483.81164551    69.41416931   504.41360474   -49.43015671
  -791.2612915    123.81702423   174.33387756  -857.04492188
    46.80448532     0.         -1331.94812012   198.36134338
   -59.45175171    47.32624435   104.83367157    31.1699543
   -66.69766998   -33.02589035]"
52,2019-03-25,"[-0.07048871 -0.29242575  0.7565232  -0.6123244  -1.         -0.42889705
 -0.574576    0.9800546  -1.         -0.8102478  -0.48991805 -0.32353202
 -1.          1.         -0.38677746 -1.         -1.         -1.
  0.19917202  0.04755405  0.24273033 -1.         -0.19985649  0.02824609
 -0.43359178  1.         -0.21797399 -0.0624404  -0.40662447  0.576212
 -0.39518833 -0.4056181  -0.31139332 -1.         -0.00339121 -0.6082578
 -1.         -1.         -0.22586846 -0.3346869  -0.02242719 -1.
  0.76946443 -0.41254812  0.5534063   0.14783187 -0.75512046  1.
 -1.         -0.40445083]","[ -33.64359665    0.          661.05383301 -585.49694824 -207.99966431
    0.          -94.00816345  386.41723633 -728.95861816 -170.76254272
  -83.92313385  -32.02595901 -130.29588318    6.46487617 -118.96379089
  -64.13549232 -142.10479736 -244.64952087   62.37184906   15.86033821
   41.30539322 -369.40170288  -37.65080261    0.         -104.94068146
  207.49298096  -58.42428589  -21.20649147    0.          257.39147949
 -103.29290771    0.         -460.8182373   -70.41748047   -1.74482906
  -56.98221207 -984.56207275 -161.28875732  -40.07161331 -285.92034912
   -5.03163099    0.         1032.36706543 -282.94317627   43.5060997
    7.2938776   -77.09449005   78.65716553  -99.07209015  -27.35670471]"
53,2019-03-26,"[ 0.14993085  1.          0.7837956  -0.87677735  1.         -0.20887077
  0.81707513  1.         -1.          0.76136935 -1.         -0.5517304
 -0.6754502  -0.6554452   0.12338519  1.          1.          0.7209989
  0.05075189  1.         -0.62907594 -0.8723277  -0.8533641   1.
  0.719145    0.43779913  0.07958364 -1.          1.         -1.
  1.          0.6320714  -0.62109005  0.36601162  1.         -0.67010915
 -1.          0.35986924 -1.         -1.         -0.46287242 -0.88867694
  0.31640425 -1.         -0.7883319  -0.12525402 -0.7139868   1.
 -0.49369866  1.        ]","[  73.89614868   89.21115875  699.0435791  -861.40979004  217.65344238
    0.          138.74505615  408.34326172 -749.29937744  164.60118103
 -176.64224243  -56.09535599  -90.46821594   -4.33789778   37.45892334
  102.70061493  150.40127563  174.89445496   16.20430946  347.57946777
  -97.32112122  -16.22432578 -165.20198059    0.          176.71408081
   91.9664917    22.57013321 -349.35229492  310.22180176 -456.84631348
  270.35650635    0.         -934.19476318   26.63995171  544.49029541
  -67.12677765 -547.96474457   58.44841766 -187.60670471 -515.25274658
 -109.22779083    0.          434.01312256 -701.18359375  -63.59813309
   -6.3028245   -75.40128326   81.54983521  -47.05440903   68.36223602]"
54,2019-03-27,"[-1.         -0.39168602 -1.          0.947379    0.20030633  0.48240417
  0.688349    0.67449284  0.19072866 -0.16477896 -0.6528774  -0.04942913
  0.45452386 -1.         -1.         -0.869896   -0.5369369  -1.
  0.0482969  -0.14253758 -0.5681142  -0.98146147  0.32800338 -0.5248447
  0.5850414  -0.8586093   0.5121114  -0.36194155  1.          0.12946677
  0.2903284   0.7933654   0.9096577   1.         -0.89248836  0.66764414
  1.         -0.9556092   0.7640968  -0.35661322  0.42084396  1.
  1.         -1.          1.         -1.          1.         -1.
 -0.5986386   0.5016261 ]","[-490.20089722  -34.9365921  -896.13763428  950.36315918   45.10083008
  207.25210571  115.69863129  278.10925293  147.90670776  -35.42993546
 -117.69112396   -5.00096369   59.98762894   -6.64050674 -299.70986938
  -88.83578491  -80.59912872 -247.90519714   15.34530735  -51.61338043
  -92.4631958     0.           63.07999802    0.          144.72554016
 -176.78425598  149.34977722 -130.26321411  309.86807251   60.63051987
   80.28949738    0.         1364.50024414   72.38393402 -500.80712891
   68.00565338 1008.04418945 -153.29627991  145.58772278    0.
  103.18950653    0.         1378.54980469 -706.76373291   79.35613251
  -48.87915039  110.56467438  -78.97172546  -57.45996094   35.28671646]"
55,2019-03-28,"[ 0.93497634 -0.43331063 -0.5041252   0.436386    0.8114638   1.
  0.746002   -1.         -0.17152831 -1.          1.          1.
 -0.06629429  0.40734667 -0.41506404  0.05386971 -0.24635398  1.
 -1.         -0.35878617  0.6640256  -1.         -1.         -0.2664032
 -1.          1.         -0.26542813  1.         -0.5409576  -1.
  1.          1.         -0.4750619   0.155541    0.38685873 -0.16133621
  0.7611137  -0.73996216  0.23132522  0.125799   -1.         -0.4662566
 -1.          0.09964529  1.         -0.5054594   0.24918425 -0.04778581
  0.4204514   0.27386436]","[  458.74002075   -37.98365021  -452.48733521   436.22894287
   182.23101807   422.28659058   121.86747742  -401.48065186
  -132.01390076  -217.80892944   175.60804749    97.35107422
    -8.01854515     2.65181446  -126.01066589     5.66907549
   -35.58763504   259.07138062  -308.52770996  -129.82565308
   110.3703537      0.          -186.51844788     0.
  -249.34547424   211.02478027   -77.24916077   359.65014648
  -166.6751709   -466.21786499   274.64529419     0.
  -708.73028564    11.02658463   214.50442505   -16.20205879
   758.88262939  -118.24146271    43.92873764   111.94870758
  -245.31329346     0.         -1371.70446777    70.33222198
    77.15013885   -24.826931      27.27647591    -3.58939362
    39.23153305    19.63801956]"
56,2019-03-29,"[-0.36378688 -0.7794831  -0.8747488   1.          0.7676533   0.28922462
  0.76782566 -0.7763452  -1.          0.9770112   1.         -0.6543205
  0.9731692  -0.77421844  0.7777018  -0.10714119 -0.41977632 -1.
 -1.          1.         -0.53107196 -1.         -0.2817612   0.51025
  0.36488184 -0.6487253  -1.         -0.88124263  0.32388866  1.
 -1.         -1.         -0.528101    0.3837108   0.33236235  0.5770242
 -0.5013359  -0.23233579 -1.         -0.50510746  0.16332872 -1.
 -0.09799983 -0.17169811  0.9194059   0.16577946 -0.33520266  0.54418445
 -0.43451986  0.25907448]","[-179.29898071  -16.29091644 -791.48461914 1013.82861328  173.44960022
  124.56699371  124.96959686 -318.90881348 -769.63336182  213.05328369
  178.18579102  -60.87132263  120.59068298   -4.92581797  242.00180054
  -11.24603367  -34.21451187 -260.48858643 -316.76644897  361.33435059
  -89.94420624    0.          -52.36807632    0.           89.3809967
 -141.96482849 -294.51611328 -315.83041382  100.36274719  468.7265625
 -276.2522583     0.         -792.15948486   27.50583458  190.02775574
   59.11067581 -505.36877441  -37.93088913 -194.29170227 -111.94870758
   39.87673569    0.         -135.09765625 -122.15984344   68.50471497
    8.30638313  -36.67208481   40.35593414  -43.82723618   18.53969765]"
57,2019-04-01,"[ 0.0789699   0.21982566  0.9285467   0.9002533  -0.8683222  -0.5314968
  1.         -0.29374602 -0.04631975  0.4230567   0.5054463   1.
  0.26977694 -1.          0.44815862  1.          0.36812449 -0.3006897
  0.88575864 -1.          1.          0.27183402  0.18271852 -1.
  0.7544426  -0.95366555  0.04288442 -0.33519328 -1.          0.6018786
 -0.0799391   0.51917696  1.          1.         -0.29716104  1.
  1.         -0.11736599  1.         -0.9126186   0.05166169 -0.716585
 -0.730126    0.8670607  -1.          1.          1.         -1.
 -0.21758547  0.40388885]","[  38.05924988   18.00161552  821.60638428  896.80957031 -180.75660706
 -216.01522827  156.04031372 -113.37867737  -34.80960464   89.74207306
   86.52503204   91.93491364   32.08581924   -6.01073933  141.92385864
   97.34046173   52.16148758  -76.01582336  270.24609375 -348.52676392
  166.43476868   99.98602295   33.0150528     0.          181.12562561
 -189.74717712   12.38539124 -116.46582031 -298.95367432  273.29296875
  -20.60381699    0.         1475.8840332    68.24373627 -159.27076721
   96.92646027  986.32946777  -18.42931557  180.9823761     0.
   11.86463261    0.         -981.95928955  607.96875     -72.0750885
   48.50243759  105.41473389  -70.59185791  -22.11531067   27.96677208]"
58,2019-04-02,"[-0.43823293 -1.          0.13301155  0.8207444  -1.         -1.
 -0.05787316 -0.4942623   1.          1.         -0.49240834  0.2789067
  0.4923163   0.21724488  0.57809436  0.75027585 -1.          0.6604839
 -0.7805538  -1.         -0.22237247 -0.9779816  -1.         -0.5275059
  0.816749   -0.35527322  0.23445043  1.         -0.09106728 -0.04690396
  1.         -1.          0.46153128  1.          0.8746955  -0.7484218
  1.         -1.         -0.584941   -0.35411718  0.86210346  1.
  0.00725229  1.         -0.4894579   0.51867217  0.16463383  1.
  0.718469    0.8241555 ]","[-208.24996948  -18.00161552    0.            0.         -204.04998779
 -401.0909729    -8.98813438 -185.18077087    0.            0.
  -82.38441467    0.            0.            0.            0.
    0.          -52.16148758    0.         -225.37211609 -334.17544556
  -33.64284134  -99.98602295 -176.68218994    0.            0.
  -68.46317291    0.            0.          -26.52424622  -21.02355003
    0.            0.            0.            0.            0.
  -69.98703766    0.         -132.65147495 -104.02724457    0.
    0.            0.            0.            0.          -35.32813644
    0.            0.            0.            0.            0.        ]"
59,2019-04-03,"[-0.47276255 -0.6715307  -0.5464047  -0.9240777   1.         -1.
  0.6504756  -0.0251489   0.48097605 -0.21144104 -0.9500946  -0.9335741
 -0.97244734  0.40738454  0.67792267  1.          0.55353594 -0.06565727
  1.         -0.75270295 -0.94286615  0.32036108  0.5820095   0.3767985
  1.          1.         -0.08043791  1.         -0.8038224  -0.8357652
 -0.8976555  -0.20682481 -0.944872    1.          1.         -1.
 -0.8225905  -1.         -0.8500616  -0.9006419   0.73025835 -0.00161292
  0.0549468  -0.26349756 -0.29899707  0.66768885 -0.38842517  1.
 -0.3824234   0.70737976]","[ -224.65858459     0.          -475.22546387  -909.43579102
   204.69822693  -136.99948883    99.82285309    -9.57243633
   353.64324951   -44.25841522  -161.12748718   -86.012146
  -110.74449158     2.46017671   209.16696167    87.51540375
    75.16538239   -15.84592533   292.1260376   -254.86669922
  -138.8278656    113.78075409   104.44465637     0.
   223.62759399   190.32466125   -22.81240654   320.1126709
  -228.29953003  -378.50653076  -229.76863098     0.
 -1387.06994629    66.63619232   499.02688599   -93.19455719
  -798.44543457     0.          -150.75863647     0.
   167.6365509      0.            73.0092926   -183.31285095
   -21.44618034    31.59912491   -40.86294556    71.87677765
   -34.07448578    45.9850502 ]"
60,2019-04-04,"[-0.8975414   0.76189625 -1.         -0.8564452  -0.6306137  -0.19218406
 -0.07607831  1.          0.5631315   0.1489454   1.         -0.8690135
 -0.20166223  0.71530205  0.37874454  0.16733693 -0.5374198   1.
  1.          1.          0.16514918 -1.          0.92271775  0.57850915
  0.30027017  0.38236633  1.         -0.30690336 -0.7727644   1.
 -0.09307586  0.4891335   0.8117966   0.8005458  -1.          0.49597958
  0.7392806   0.5893499   0.48095873 -0.15583459 -0.6334581   0.06039552
  0.1507072   1.         -0.37615198  1.         -0.9104119  -0.60264045
  1.          1.        ]","[-424.28921509   62.37198257 -863.05108643 -835.68676758 -124.348526
    0.          -11.55116844  376.20007324  411.67593384   30.31634331
  169.92988586  -79.69778442  -23.31883621    4.34780931  117.59549713
   14.25094891  -70.6882019   240.05799866  287.30349731  335.71240234
   22.10542488 -113.78075409  165.47311401    0.           67.55872345
   72.610672    280.93045044  -97.81593323    0.          435.52490234
  -23.06266785    0.         1194.90795898   52.74410629 -508.40908813
   45.19472885  712.5458374    89.31492615   85.29814911    0.
 -139.80288696    0.          199.29016113  689.38891602  -26.52820969
   47.98008728  -95.56324768  -43.23970413   86.67088318    0.        ]"
61,2019-04-08,"[ 0.4501168   0.2688988  -0.9009892  -1.          0.9537759  -0.48921287
  0.1769526   0.89738846 -0.48040944  0.25224978  0.7270012   1.
 -1.          1.          0.6666278   0.28024745  0.27542943 -0.93929034
 -1.         -0.5152735  -0.29669717 -0.35398322  0.40382296 -0.23697862
  0.8124026   1.          1.         -1.         -1.         -0.30210117
  1.          1.          0.76516026  0.81721574  0.3483791  -0.9453174
  0.2648124  -1.          0.5745759  -0.25123748  0.48349234  0.5634695
  0.9656439  -0.8373955   0.563291    0.19468915  1.         -0.9490395
 -0.32842955  0.00196942]","[   0.            0.         -770.48449707 -964.24578857    0.
    0.            0.            0.         -354.76037598    0.
    0.            0.         -114.17037201    0.            0.
    0.            0.         -225.0433197  -286.20001221 -175.16897583
  -39.40766525    0.            0.            0.            0.
    0.            0.         -323.54711914    0.         -129.6282196
    0.            0.            0.            0.            0.
  -83.22481537    0.          -89.31492615    0.            0.
    0.            0.            0.         -577.29119873    0.
    0.            0.          -67.09506226  -28.77331352    0.        ]"
62,2019-04-09,"[ 0.602586    1.         -0.39005876 -1.          0.25043967 -1.
 -0.2653261  -1.         -0.24330787  0.70828     1.          0.6289322
  0.67372483  0.88575    -0.1361836   0.11449316  0.90779674  0.18878457
  0.18614611 -0.4587109  -1.          1.         -1.         -1.
  1.          0.524277   -1.         -0.00603652 -0.19247869 -1.
 -1.         -0.16060022  0.7878428  -0.24791451 -1.          0.01512426
 -1.          1.         -0.7852017  -1.          0.40108445 -1.
 -0.04083496 -0.81407726 -0.16995521  0.47067863  0.56656194 -0.11340821
 -0.3295613   0.17180865]","[ 279.51071167   83.35236359 -331.03518677 -948.26275635   51.04180527
    0.          -39.08545303 -380.10385132 -183.38777161  139.49110413
  174.58587646   59.12216949   72.53057098    5.05071449  -42.37701035
    9.85698032  110.21365356   47.44570541   53.68711472 -162.64497375
 -136.74053955  334.88272095 -179.46232605    0.          231.30479431
  106.52311707 -275.86663818   -1.98061407    0.         -431.9281311
 -252.97370911    0.         1144.35522461  -16.18593788 -528.80395508
    1.31177413 -943.94836426  148.4750061  -133.61495972    0.
   89.82814026    0.          -52.85805511 -538.83784485  -11.9046936
   23.32107925   60.72058487   -8.02420712  -29.37486458   10.76496601]"
63,2019-04-10,"[ 0.00188784  0.42383757  0.48229694  0.14874275 -0.12618701 -0.44850537
  0.12700388  1.         -1.          0.23293376 -0.40921646 -0.20363241
 -0.9153328  -0.8239596  -0.39287332 -0.8671858  -1.         -0.8248917
  1.         -0.82647496 -0.7020524  -1.         -0.6156092  -1.
 -0.40386826 -0.31121236 -0.4746002   0.17162566 -0.6057909   0.59462094
  1.         -0.6815596  -1.          0.8642602  -0.78556925  1.
 -0.99654263  0.9764168   1.         -1.         -0.18143822  0.7679602
 -0.56311494 -0.520647   -0.03362425  0.47205073  0.5193448   1.
  0.816218   -0.483334  ]","[ 8.89330924e-01  3.50750885e+01  4.12438141e+02  1.42703537e+02
 -2.56167355e+01  0.00000000e+00  1.90808258e+01  3.68383820e+02
 -7.50401489e+02  4.50721474e+01 -6.79526749e+01 -1.88942165e+01
 -9.85606537e+01 -4.67345476e+00 -1.24777145e+02 -7.81057053e+01
 -1.14690834e+02 -2.09091660e+02  2.82635986e+02 -2.92839478e+02
 -9.29513702e+01 -3.34882721e+02 -1.01996696e+02  0.00000000e+00
  0.00000000e+00 -6.24585762e+01 -1.32933777e+02  5.42617760e+01
  0.00000000e+00  2.58113373e+02  2.52359558e+02  0.00000000e+00
 -1.45636719e+03  5.60713463e+01 -4.14561523e+02  8.84730301e+01
 -9.47211853e+02  1.47347641e+02  1.74571259e+02  0.00000000e+00
 -4.10283928e+01  0.00000000e+00 -7.32345276e+02  0.00000000e+00
 -2.31922436e+00  2.38970680e+01  5.45952377e+01  6.99464035e+01
  7.40805511e+01 -3.08110371e+01]"
64,2019-04-11,"[-0.8093678   1.         -0.66501755  0.73678166 -0.5293172   0.18463539
  1.         -0.7264694  -1.          0.43723315 -1.         -0.40808994
  0.9318433  -1.          0.26697212  0.60946584 -1.          0.40343237
 -1.          0.8850428   0.1958701  -0.9263986  -0.7332998  -0.22587362
 -0.03574598 -0.23452665  1.          0.6762543   0.8277092   0.1272638
 -1.         -1.          0.98587245 -0.35408074  1.          0.33925086
 -0.6645945  -0.531086   -0.19863032 -1.          0.40562683 -0.977873
  1.         -0.35907736 -0.7790955   0.39657643  0.77267396  1.
  1.          0.5204457 ]","[-383.27420044   80.93981171 -571.30126953  714.04638672 -109.43585968
   68.50170898  150.9233551  -272.5513916  -753.72717285   82.72251129
 -160.56364441  -37.34078217  102.77033234   -5.4147315    83.57713318
   56.88924026    0.          102.62529755 -287.77807617  316.44155884
   26.23150253    0.         -119.60564423    0.            0.
  -46.90139389  279.82046509  217.97497559  234.41609192   55.56546021
 -255.08642578    0.         1439.6081543   -22.71154594  536.5324707
   30.11697388 -270.82769775  -80.85199738  -35.02105713    0.
   92.16905975    0.         1322.36645508    0.          -54.35395432
   20.05005455   78.29652405   69.07804108   91.60546112   33.961586  ]"
65,2019-04-12,"[-0.24732617  1.         -0.7123094  -0.9550592  -0.537023   -1.
  0.15636495  0.45868626 -1.          0.9269639   0.6229674   0.9811864
  0.32222685  0.13041554 -1.          0.62668175  1.         -1.
 -0.5938354  -0.7800161  -0.2238608   0.24006724  1.          1.
 -1.          1.         -1.          0.5480224  -1.          1.
 -0.02807261 -1.         -1.         -0.79086214 -1.          0.74422884
 -1.          0.24710456  1.          0.56588775  0.55432993  0.16524658
  1.         -0.52337587 -0.05858721 -0.7704143   0.17810151  0.9982921
  1.         -0.56946075]","[-1.17222862e+02  8.28368607e+01 -6.15705261e+02 -9.36718262e+02
 -1.13438629e+02 -6.85017090e+01  2.36733665e+01  1.77540405e+02
 -7.70796082e+02  1.76890045e+02  1.04812798e+02  9.22354965e+01
  3.73398056e+01  7.23559737e-01 -3.19977478e+02  5.81080856e+01
  1.28961365e+02 -2.61442017e+02 -1.77752457e+02 -2.86916199e+02
 -3.15681934e+01  8.54982910e+01  1.69400223e+02  0.00000000e+00
  0.00000000e+00  2.10065506e+02 -2.84887299e+02  1.79235214e+02
 -2.34416092e+02  4.48225464e+02 -7.23196650e+00  0.00000000e+00
 -1.47588403e+03 -5.15573654e+01 -5.43915771e+02  6.61703796e+01
  0.00000000e+00  3.78995895e+01  1.78897919e+02  4.75823822e+02
  1.29562347e+02  0.00000000e+00  1.33514917e+03  0.00000000e+00
 -4.09585094e+00 -3.86631889e+01  1.85647717e+01  7.07077866e+01
  9.65381393e+01 -3.85363388e+01]"
66,2019-04-15,"[-0.63917875 -1.          0.02235951 -0.6219273  -0.02908343 -0.0155291
  1.          0.28153345  0.32518694  0.7118418  -0.9485295   0.69044363
  0.37039274 -0.7435939   0.39556736 -1.          1.         -1.
  0.2575593   0.24594642 -0.06537937  0.22623074  1.          0.65059054
 -1.          0.65271527 -0.3296193   0.80911034  0.54547244  0.59851193
 -0.849433   -0.9261111  -0.9528121  -1.          0.6007686   0.8466033
 -0.23171014 -0.77579516  0.6309066   0.68765783 -0.14925675 -0.746022
  1.          0.8943629  -0.19074821  0.8801376   0.28429657  0.44336486
 -0.24394484  0.87674135]","[ -302.41809082   -83.7501297     19.26779366  -611.02661133
    -6.18144035     0.           152.09449768   111.32292175
   250.65281677   139.10279846  -160.64845276    64.26174927
    43.2639122     -4.17609453   128.96188354   -92.64268494
   129.73466492  -262.96688843    78.07997894    89.75687408
    -9.24565601    79.90912628   171.20707703     0.
     0.           135.10305786   -93.71585846   263.95278931
   156.11154175   265.98873901  -217.425354       0.
 -1402.47302246   -65.41009521   323.34503174    77.03635406
     0.          -118.51112366   113.10461426   573.69836426
   -34.7433548      0.          1331.94812012   623.83190918
   -13.49780083    41.43535995    29.21237373    31.85641479
   -23.96004105    60.46483612]"
67,2019-04-16,"[-1.         -0.45013866 -0.3919563   1.          0.8151138   1.
 -1.          0.02871078 -0.41716933  0.5955915  -0.5102393  -0.07038122
 -0.34533873  1.          0.7074255  -0.46138582 -0.60930914  0.7665438
  0.8078522  -0.28593692 -0.13453777 -1.         -0.27082115  0.4660965
 -0.4020509  -1.          0.21642135  0.36388814 -1.          0.36379033
  0.02215404 -0.856299    1.          0.3792006   0.7813125  -1.
  0.92793846 -1.         -0.44511172 -1.          0.84014666 -1.
 -0.82981664 -0.5919164  -0.67425895  0.0816792   0.5414859   1.
 -0.10337733  1.        ]","[ -473.96060181   -37.46491241  -338.27828979   984.15509033
   176.66711426   403.58383179  -152.00709534    11.40194511
  -323.01647949   117.38152313   -88.77648926    -6.68192244
   -40.45958328     5.65943956   232.7149353    -43.97735977
   -78.48381805   201.08177185   245.90205383  -113.33031464
   -19.47141838  -165.4074173    -46.36649704     0.
     0.          -210.41291809    61.25502777   120.31745911
  -156.11154175   163.20054626     5.73570204     0.
  1456.3671875     24.43299675   419.64086914   -87.16890717
   877.43341064  -134.3591156    -78.77693176  -820.18304443
   199.99873352     0.         -1097.32165527  -414.4956665
   -28.98208296     3.49586201    57.57768631    72.86080933
    -9.64594555    70.81210327]"
